# t  x1  y1  x2  y2  x3  y3  x4  y4  x5  y5  x6  y6  x7  y7  x8  y8  x9  y9  x10  y10  x11  y11  x12  y12  x13  y13  x14  y14  x15  y15  x16  y16  x17  y17  x18  y18  x19  y19  x20  y20  x21  y21  x22  y22  x23  y23  x24  y24  x25  y25  x26  y26  x27  y27  x28  y28  x29  y29  x30  y30  x31  y31  x32  y32  x33  y33  x34  y34  x35  y35  x36  y36  x37  y37  x38  y38  x39  y39  x40  y40
0.890000 0.145203 0.179268 -0.024087 0.229436 -0.179268 0.145203 -0.229436 -0.024087 -0.145203 -0.179268 0.024087 -0.229436 0.179268 -0.145203 0.229436 0.024087 0.407052 0.502546 -0.067525 0.643182 -0.502546 0.407052 -0.643182 -0.067525 -0.407052 -0.502546 0.067525 -0.643182 0.502546 -0.407052 0.643182 0.067525 0.629412 0.777072 -0.104411 0.994534 -0.777072 0.629412 -0.994534 -0.104411 -0.629412 -0.777072 0.104411 -0.994534 0.777072 -0.629412 0.994534 0.104411 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
0.900000 0.142051 0.179007 -0.026132 0.227023 -0.179007 0.142051 -0.227023 -0.026132 -0.142051 -0.179007 0.026132 -0.227023 0.179007 -0.142051 0.227023 0.026132 0.399664 0.503640 -0.073522 0.638733 -0.503640 0.399664 -0.638733 -0.073522 -0.399664 -0.503640 0.073522 -0.638733 0.503640 -0.399664 0.638733 0.073522 0.621610 0.783327 -0.114351 0.993440 -0.783327 0.621610 -0.993440 -0.114351 -0.621610 -0.783327 0.114351 -0.993440 0.783327 -0.621610 0.993440 0.114351 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
0.910000 0.138931 0.178716 -0.028133 0.224610 -0.178716 0.138931 -0.224610 -0.028133 -0.138931 -0.178716 0.028133 -0.224610 0.178716 -0.138931 0.224610 0.028133 0.392290 0.504630 -0.079436 0.634219 -0.504630 0.392290 -0.634219 -0.079436 -0.392290 -0.504630 0.079436 -0.634219 0.504630 -0.392290 0.634219 0.079436 0.613746 0.789504 -0.124280 0.992247 -0.789504 0.613746 -0.992247 -0.124280 -0.613746 -0.789504 0.124280 -0.992247 0.789504 -0.613746 0.992247 0.124280 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
0.920000 0.135841 0.178395 -0.030090 0.222198 -0.178395 0.135841 -0.222198 -0.030090 -0.135841 -0.178395 0.030090 -0.222198 0.178395 -0.135841 0.222198 0.030090 0.384932 0.505517 -0.085267 0.629642 -0.505517 0.384932 -0.629642 -0.085267 -0.384932 -0.505517 0.085267 -0.629642 0.505517 -0.384932 0.629642 0.085267 0.605820 0.795602 -0.134196 0.990955 -0.795602 0.605820 -0.990955 -0.134196 -0.605820 -0.795602 0.134196 -0.990955 0.795602 -0.605820 0.990955 0.134196 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
0.930000 0.132782 0.178045 -0.032005 0.219788 -0.178045 0.132782 -0.219788 -0.032005 -0.132782 -0.178045 0.032005 -0.219788 0.178045 -0.132782 0.219788 0.032005 0.377590 0.506301 -0.091012 0.625005 -0.506301 0.377590 -0.625005 -0.091012 -0.377590 -0.506301 0.091012 -0.625005 0.506301 -0.377590 0.625005 0.091012 0.597834 0.801620 -0.144098 0.989563 -0.801620 0.597834 -0.989563 -0.144098 -0.597834 -0.801620 0.144098 -0.989563 0.801620 -0.597834 0.989563 0.144098 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
0.940000 0.129755 0.177666 -0.033878 0.217379 -0.177666 0.129755 -0.217379 -0.033878 -0.129755 -0.177666 0.033878 -0.217379 0.177666 -0.129755 0.217379 0.033878 0.370267 0.506982 -0.096672 0.620309 -0.506982 0.370267 -0.620309 -0.096672 -0.370267 -0.506982 0.096672 -0.620309 0.506982 -0.370267 0.620309 0.096672 0.589788 0.807558 -0.153987 0.988073 -0.807558 0.589788 -0.988073 -0.153987 -0.589788 -0.807558 0.153987 -0.988073 0.807558 -0.589788 0.988073 0.153987 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
0.950000 0.126760 0.177259 -0.035708 0.214973 -0.177259 0.126760 -0.214973 -0.035708 -0.126760 -0.177259 0.035708 -0.214973 0.177259 -0.126760 0.214973 0.035708 0.362964 0.507563 -0.102247 0.615556 -0.507563 0.362964 -0.615556 -0.102247 -0.362964 -0.507563 0.102247 -0.615556 0.507563 -0.362964 0.615556 0.102247 0.581683 0.813416 -0.163860 0.986484 -0.813416 0.581683 -0.986484 -0.163860 -0.581683 -0.813416 0.163860 -0.986484 0.813416 -0.581683 0.986484 0.163860 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
0.960000 0.123795 0.176824 -0.037497 0.212570 -0.176824 0.123795 -0.212570 -0.037497 -0.123795 -0.176824 0.037497 -0.212570 0.176824 -0.123795 0.212570 0.037497 0.355684 0.508043 -0.107735 0.610747 -0.508043 0.355684 -0.610747 -0.107735 -0.355684 -0.508043 0.107735 -0.610747 0.508043 -0.355684 0.610747 0.107735 0.573520 0.819192 -0.173716 0.984796 -0.819192 0.573520 -0.984796 -0.173716 -0.573520 -0.819192 0.173716 -0.984796 0.819192 -0.573520 0.984796 0.173716 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
0.970000 0.120863 0.176363 -0.039245 0.210170 -0.176363 0.120863 -0.210170 -0.039245 -0.120863 -0.176363 0.039245 -0.210170 0.176363 -0.120863 0.210170 0.039245 0.348426 0.508424 -0.113136 0.605885 -0.508424 0.348426 -0.605885 -0.113136 -0.348426 -0.508424 0.113136 -0.605885 0.508424 -0.348426 0.605885 0.113136 0.565300 0.824886 -0.183555 0.983009 -0.824886 0.565300 -0.983009 -0.183555 -0.565300 -0.824886 0.183555 -0.983009 0.824886 -0.565300 0.983009 0.183555 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
0.980000 0.117961 0.175876 -0.040951 0.207774 -0.175876 0.117961 -0.207774 -0.040951 -0.117961 -0.175876 0.040951 -0.207774 0.175876 -0.117961 0.207774 0.040951 0.341194 0.508707 -0.118449 0.600971 -0.508707 0.341194 -0.600971 -0.118449 -0.341194 -0.508707 0.118449 -0.600971 0.508707 -0.341194 0.600971 0.118449 0.557023 0.830497 -0.193376 0.981125 -0.830497 0.557023 -0.981125 -0.193376 -0.557023 -0.830497 0.193376 -0.981125 0.830497 -0.557023 0.981125 0.193376 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
0.990000 0.115092 0.175363 -0.042618 0.205382 -0.175363 0.115092 -0.205382 -0.042618 -0.115092 -0.175363 0.042618 -0.205382 0.175363 -0.115092 0.205382 0.042618 0.333989 0.508891 -0.123675 0.596007 -0.508891 0.333989 -0.596007 -0.123675 -0.333989 -0.508891 0.123675 -0.596007 0.508891 -0.333989 0.596007 0.123675 0.548690 0.836026 -0.203177 0.979142 -0.836026 0.548690 -0.979142 -0.203177 -0.548690 -0.836026 0.203177 -0.979142 0.836026 -0.548690 0.979142 0.203177 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
1.000000 0.112254 0.174825 -0.044244 0.202995 -0.174825 0.112254 -0.202995 -0.044244 -0.112254 -0.174825 0.044244 -0.202995 0.174825 -0.112254 0.202995 0.044244 0.326812 0.508980 -0.128812 0.590994 -0.508980 0.326812 -0.590994 -0.128812 -0.326812 -0.508980 0.128812 -0.590994 0.508980 -0.326812 0.590994 0.128812 0.540302 0.841471 -0.212958 0.977061 -0.841471 0.540302 -0.977061 -0.212958 -0.540302 -0.841471 0.212958 -0.977061 0.841471 -0.540302 0.977061 0.212958 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
1.010000 0.109447 0.174262 -0.045831 0.200613 -0.174262 0.109447 -0.200613 -0.045831 -0.109447 -0.174262 0.045831 -0.200613 0.174262 -0.109447 0.200613 0.045831 0.319665 0.508973 -0.133861 0.585936 -0.508973 0.319665 -0.585936 -0.133861 -0.319665 -0.508973 0.133861 -0.585936 0.508973 -0.319665 0.585936 0.133861 0.531861 0.846832 -0.222718 0.974883 -0.846832 0.531861 -0.974883 -0.222718 -0.531861 -0.846832 0.222718 -0.974883 0.846832 -0.531861 0.974883 0.222718 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
1.020000 0.106672 0.173676 -0.047379 0.198236 -0.173676 0.106672 -0.198236 -0.047379 -0.106672 -0.173676 0.047379 -0.198236 0.173676 -0.106672 0.198236 0.047379 0.312549 0.508871 -0.138820 0.580832 -0.508871 0.312549 -0.580832 -0.138820 -0.312549 -0.508871 0.138820 -0.580832 0.508871 -0.312549 0.580832 0.138820 0.523366 0.852108 -0.232456 0.972607 -0.852108 0.523366 -0.972607 -0.232456 -0.523366 -0.852108 0.232456 -0.972607 0.852108 -0.523366 0.972607 0.232456 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
1.030000 0.103929 0.173067 -0.048888 0.195865 -0.173067 0.103929 -0.195865 -0.048888 -0.103929 -0.173067 0.048888 -0.195865 0.173067 -0.103929 0.195865 0.048888 0.305467 0.508676 -0.143691 0.575686 -0.508676 0.305467 -0.575686 -0.143691 -0.305467 -0.508676 0.143691 -0.575686 0.508676 -0.305467 0.575686 0.143691 0.514819 0.857299 -0.242170 0.970234 -0.857299 0.514819 -0.970234 -0.242170 -0.514819 -0.857299 0.242170 -0.970234 0.857299 -0.514819 0.970234 0.242170 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
1.040000 0.101217 0.172435 -0.050359 0.193501 -0.172435 0.101217 -0.193501 -0.050359 -0.101217 -0.172435 0.050359 -0.193501 0.172435 -0.101217 0.193501 0.050359 0.298418 0.508389 -0.148472 0.570499 -0.508389 0.298418 -0.570499 -0.148472 -0.298418 -0.508389 0.148472 -0.570499 0.508389 -0.298418 0.570499 0.148472 0.506220 0.862404 -0.251860 0.967764 -0.862404 0.506220 -0.967764 -0.251860 -0.506220 -0.862404 0.251860 -0.967764 0.862404 -0.506220 0.967764 0.251860 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
1.050000 0.098537 0.171780 -0.051791 0.191143 -0.171780 0.098537 -0.191143 -0.051791 -0.098537 -0.171780 0.051791 -0.191143 0.171780 -0.098537 0.191143 0.051791 0.291405 0.508011 -0.153163 0.565272 -0.508011 0.291405 -0.565272 -0.153163 -0.291405 -0.508011 0.153163 -0.565272 0.508011 -0.291405 0.565272 0.153163 0.497571 0.867423 -0.261525 0.965197 -0.867423 0.497571 -0.965197 -0.261525 -0.497571 -0.867423 0.261525 -0.965197 0.867423 -0.497571 0.965197 0.261525 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
1.060000 0.095888 0.171105 -0.053186 0.188792 -0.171105 0.095888 -0.188792 -0.053186 -0.095888 -0.171105 0.053186 -0.188792 0.171105 -0.095888 0.188792 0.053186 0.284429 0.507542 -0.157765 0.560008 -0.507542 0.284429 -0.560008 -0.157765 -0.284429 -0.507542 0.157765 -0.560008 0.507542 -0.284429 0.560008 0.157765 0.488872 0.872355 -0.271164 0.962533 -0.872355 0.488872 -0.962533 -0.271164 -0.488872 -0.872355 0.271164 -0.962533 0.872355 -0.488872 0.962533 0.271164 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
1.070000 0.093271 0.170408 -0.054544 0.186449 -0.170408 0.093271 -0.186449 -0.054544 -0.093271 -0.170408 0.054544 -0.186449 0.170408 -0.093271 0.186449 0.054544 0.277492 0.506985 -0.162276 0.554709 -0.506985 0.277492 -0.554709 -0.162276 -0.277492 -0.506985 0.162276 -0.554709 0.506985 -0.277492 0.554709 0.162276 0.480124 0.877201 -0.280775 0.959774 -0.877201 0.480124 -0.959774 -0.280775 -0.480124 -0.877201 0.280775 -0.959774 0.877201 -0.480124 0.959774 0.280775 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
1.080000 0.090685 0.169691 -0.055866 0.184113 -0.169691 0.090685 -0.184113 -0.055866 -0.090685 -0.169691 0.055866 -0.184113 0.169691 -0.090685 0.184113 0.055866 0.270594 0.506340 -0.166698 0.549375 -0.506340 0.270594 -0.549375 -0.166698 -0.270594 -0.506340 0.166698 -0.549375 0.506340 -0.270594 0.549375 0.166698 0.471328 0.881958 -0.290359 0.956918 -0.881958 0.471328 -0.956918 -0.290359 -0.471328 -0.881958 0.290359 -0.956918 0.881958 -0.471328 0.956918 0.290359 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
1.090000 0.088130 0.168954 -0.057151 0.181786 -0.168954 0.088130 -0.181786 -0.057151 -0.088130 -0.168954 0.057151 -0.181786 0.168954 -0.088130 0.181786 0.057151 0.263737 0.505608 -0.171029 0.544009 -0.505608 0.263737 -0.544009 -0.171029 -0.263737 -0.505608 0.171029 -0.544009 0.505608 -0.263737 0.544009 0.171029 0.462485 0.886627 -0.299913 0.953966 -0.886627 0.462485 -0.953966 -0.299913 -0.462485 -0.886627 0.299913 -0.953966 0.886627 -0.462485 0.953966 0.299913 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
1.100000 0.085607 0.168197 -0.058400 0.179467 -0.168197 0.085607 -0.179467 -0.058400 -0.085607 -0.168197 0.058400 -0.179467 0.168197 -0.085607 0.179467 0.058400 0.256923 0.504791 -0.175270 0.538613 -0.504791 0.256923 -0.538613 -0.175270 -0.256923 -0.504791 0.175270 -0.538613 0.504791 -0.256923 0.538613 0.175270 0.453596 0.891207 -0.309438 0.950920 -0.891207 0.453596 -0.950920 -0.309438 -0.453596 -0.891207 0.309438 -0.950920 0.891207 -0.453596 0.950920 0.309438 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
1.110000 0.083115 0.167422 -0.059614 0.177156 -0.167422 0.083115 -0.177156 -0.059614 -0.083115 -0.167422 0.059614 -0.177156 0.167422 -0.083115 0.177156 0.059614 0.250152 0.503890 -0.179420 0.533188 -0.503890 0.250152 -0.533188 -0.179420 -0.250152 -0.503890 0.179420 -0.533188 0.503890 -0.250152 0.533188 0.179420 0.444662 0.895699 -0.318931 0.947778 -0.895699 0.444662 -0.947778 -0.318931 -0.444662 -0.895699 0.318931 -0.947778 0.895699 -0.444662 0.947778 0.318931 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
1.120000 0.080654 0.166628 -0.060793 0.174855 -0.166628 0.080654 -0.174855 -0.060793 -0.080654 -0.166628 0.060793 -0.174855 0.166628 -0.080654 0.174855 0.060793 0.243426 0.502906 -0.183481 0.527736 -0.502906 0.243426 -0.527736 -0.183481 -0.243426 -0.502906 0.183481 -0.527736 0.502906 -0.243426 0.527736 0.183481 0.435682 0.900100 -0.328393 0.944541 -0.900100 0.435682 -0.944541 -0.328393 -0.435682 -0.900100 0.328393 -0.944541 0.900100 -0.435682 0.944541 0.328393 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
1.130000 0.078225 0.165817 -0.061937 0.172563 -0.165817 0.078225 -0.172563 -0.061937 -0.078225 -0.165817 0.061937 -0.172563 0.165817 -0.078225 0.172563 0.061937 0.236745 0.501841 -0.187451 0.522259 -0.501841 0.236745 -0.522259 -0.187451 -0.236745 -0.501841 0.187451 -0.522259 0.501841 -0.236745 0.522259 0.187451 0.426660 0.904412 -0.337822 0.941210 -0.904412 0.426660 -0.941210 -0.337822 -0.426660 -0.904412 0.337822 -0.941210 0.904412 -0.426660 0.941210 0.337822 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
1.140000 0.075826 0.164988 -0.063047 0.170281 -0.164988 0.075826 -0.170281 -0.063047 -0.075826 -0.164988 0.063047 -0.170281 0.164988 -0.075826 0.170281 0.063047 0.230112 0.500695 -0.191331 0.516759 -0.500695 0.230112 -0.516759 -0.191331 -0.230112 -0.500695 0.191331 -0.516759 0.500695 -0.230112 0.516759 0.191331 0.417595 0.908633 -0.347217 0.937785 -0.908633 0.417595 -0.937785 -0.347217 -0.417595 -0.908633 0.347217 -0.937785 0.908633 -0.417595 0.937785 0.347217 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
1.150000 0.073458 0.164142 -0.064123 0.168009 -0.164142 0.073458 -0.168009 -0.064123 -0.073458 -0.164142 0.064123 -0.168009 0.164142 -0.073458 0.168009 0.064123 0.223527 0.499470 -0.195121 0.511236 -0.499470 0.223527 -0.511236 -0.195121 -0.223527 -0.499470 0.195121 -0.511236 0.499470 -0.223527 0.511236 0.195121 0.408487 0.912764 -0.356577 0.934266 -0.912764 0.408487 -0.934266 -0.356577 -0.408487 -0.912764 0.356577 -0.934266 0.912764 -0.408487 0.934266 0.356577 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
1.160000 0.071121 0.163281 -0.065166 0.165747 -0.163281 0.071121 -0.165747 -0.065166 -0.071121 -0.163281 0.065166 -0.165747 0.163281 -0.071121 0.165747 0.065166 0.216991 0.498168 -0.198822 0.505694 -0.498168 0.216991 -0.505694 -0.198822 -0.216991 -0.498168 0.198822 -0.505694 0.498168 -0.216991 0.505694 0.198822 0.399340 0.916803 -0.365902 0.930653 -0.916803 0.399340 -0.930653 -0.365902 -0.399340 -0.916803 0.365902 -0.930653 0.916803 -0.399340 0.930653 0.365902 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
1.170000 0.068815 0.162403 -0.066176 0.163496 -0.162403 0.068815 -0.163496 -0.066176 -0.068815 -0.162403 0.066176 -0.163496 0.162403 -0.068815 0.163496 0.066176 0.210506 0.496789 -0.202433 0.500133 -0.496789 0.210506 -0.500133 -0.202433 -0.210506 -0.496789 0.202433 -0.500133 0.496789 -0.210506 0.500133 0.202433 0.390152 0.920751 -0.375190 0.926948 -0.920751 0.390152 -0.926948 -0.375190 -0.390152 -0.920751 0.375190 -0.926948 0.920751 -0.390152 0.926948 0.375190 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
1.180000 0.066540 0.161510 -0.067154 0.161256 -0.161510 0.066540 -0.161256 -0.067154 -0.066540 -0.161510 0.067154 -0.161256 0.161510 -0.066540 0.161256 0.067154 0.204071 0.495335 -0.205955 0.494555 -0.495335 0.204071 -0.494555 -0.205955 -0.204071 -0.495335 0.205955 -0.494555 0.495335 -0.204071 0.494555 0.205955 0.380925 0.924606 -0.384441 0.923150 -0.924606 0.380925 -0.923150 -0.384441 -0.380925 -0.924606 0.384441 -0.923150 0.924606 -0.380925 0.923150 0.384441 6.052319 7.173455 -0.792763 9.352034 -7.173455 6.052319 -9.352034 -0.792763 -6.052319 -7.173455 0.792763 -9.352034 7.173455 -6.052319 9.352034 0.792763 5.803721 1.668860 2.923788 5.283913 -1.668860 5.803721 -5.283913 2.923788 -5.803721 -1.668860 -2.923788 -5.283913 1.668860 -5.803721 5.283913 -2.923788
