# t  x1  y1  x2  y2  x3  y3  x4  y4  x5  y5  x6  y6  x7  y7  x8  y8  x9  y9  x10  y10  x11  y11  x12  y12  x13  y13  x14  y14  x15  y15  x16  y16  x17  y17  x18  y18  x19  y19  x20  y20  x21  y21  x22  y22  x23  y23  x24  y24  x25  y25  x26  y26  x27  y27  x28  y28  x29  y29  x30  y30  x31  y31  x32  y32  x33  y33  x34  y34  x35  y35  x36  y36  x37  y37  x38  y38  x39  y39  x40  y40
2.780000 -0.932938 -0.352858 -0.410178 -0.909195 0.352858 -0.932938 0.909195 -0.410178 0.932938 0.352858 0.410178 0.909195 -0.352858 0.932938 -0.909195 0.410178 -0.934956 -0.353621 -0.411066 -0.911161 0.353621 -0.934956 0.911161 -0.411066 0.934956 0.353621 0.411066 0.911161 -0.353621 0.934956 -0.911161 0.411066 -0.935335 -0.353764 -0.411232 -0.911531 0.353764 -0.935335 0.911531 -0.411232 0.935335 0.353764 0.411232 0.911531 -0.353764 0.935335 -0.911531 0.411232 -0.935677 -0.353894 -0.411383 -0.911865 0.353894 -0.935677 0.911865 -0.411383 0.935677 0.353894 0.411383 0.911865 -0.353894 0.935677 -0.911865 0.411383 -0.936776 -0.354309 -0.411866 -0.912935 0.354309 -0.936776 0.912935 -0.411866 0.936776 0.354309 0.411866 0.912935 -0.354309 0.936776 -0.912935 0.411866
2.790000 -0.936467 -0.343528 -0.419271 -0.905094 0.343528 -0.936467 0.905094 -0.419271 0.936467 0.343528 0.419271 0.905094 -0.343528 0.936467 -0.905094 0.419271 -0.938453 -0.344257 -0.420160 -0.907013 0.344257 -0.938453 0.907013 -0.420160 0.938453 0.344257 0.420160 0.907013 -0.344257 0.938453 -0.907013 0.420160 -0.938825 -0.344393 -0.420327 -0.907373 0.344393 -0.938825 0.907373 -0.420327 0.938825 0.344393 0.420327 0.907373 -0.344393 0.938825 -0.907373 0.420327 -0.939163 -0.344517 -0.420478 -0.907699 0.344517 -0.939163 0.907699 -0.420478 0.939163 0.344517 0.420478 0.907699 -0.344517 0.939163 -0.907699 0.420478 -0.940243 -0.344914 -0.420962 -0.908743 0.344914 -0.940243 0.908743 -0.420962 0.940243 0.344914 0.420962 0.908743 -0.344914 0.940243 -0.908743 0.420962
2.800000 -0.939902 -0.334163 -0.428322 -0.900901 0.334163 -0.939902 0.900901 -0.428322 0.939902 0.334163 0.428322 0.900901 -0.334163 0.939902 -0.900901 0.428322 -0.941856 -0.334858 -0.429212 -0.902773 0.334858 -0.941856 0.902773 -0.429212 0.941856 0.334858 0.429212 0.902773 -0.334858 0.941856 -0.902773 0.429212 -0.942222 -0.334988 -0.429379 -0.903124 0.334988 -0.942222 0.903124 -0.429379 0.942222 0.334988 0.429379 0.903124 -0.334988 0.942222 -0.903124 0.429379 -0.942554 -0.335106 -0.429531 -0.903442 0.335106 -0.942554 0.903442 -0.429531 0.942554 0.335106 0.429531 0.903442 -0.335106 0.942554 -0.903442 0.429531 -0.943617 -0.335484 -0.430015 -0.904461 0.335484 -0.943617 0.904461 -0.430015 0.943617 0.335484 0.430015 0.904461 -0.335484 0.943617 -0.904461 0.430015
2.810000 -0.943243 -0.324764 -0.437331 -0.896616 0.324764 -0.943243 0.896616 -0.437331 0.943243 0.324764 0.437331 0.896616 -0.324764 0.943243 -0.896616 0.437331 -0.945164 -0.325425 -0.438222 -0.898442 0.325425 -0.945164 0.898442 -0.438222 0.945164 0.325425 0.438222 0.898442 -0.325425 0.945164 -0.898442 0.438222 -0.945525 -0.325549 -0.438389 -0.898785 0.325549 -0.945525 0.898785 -0.438389 0.945525 0.325549 0.438389 0.898785 -0.325549 0.945525 -0.898785 0.438389 -0.945852 -0.325662 -0.438540 -0.899096 0.325662 -0.945852 0.899096 -0.438540 0.945852 0.325662 0.438540 0.899096 -0.325662 0.945852 -0.899096 0.438540 -0.946897 -0.326022 -0.439025 -0.900089 0.326022 -0.946897 0.900089 -0.439025 0.946897 0.326022 0.439025 0.900089 -0.326022 0.946897 -0.900089 0.439025
2.820000 -0.946489 -0.315330 -0.446296 -0.892241 0.315330 -0.946489 0.892241 -0.446296 0.946489 0.315330 0.446296 0.892241 -0.315330 0.946489 -0.892241 0.446296 -0.948378 -0.315960 -0.447188 -0.894022 0.315960 -0.948378 0.894022 -0.447188 0.948378 0.315960 0.447188 0.894022 -0.315960 0.948378 -0.894022 0.447188 -0.948733 -0.316078 -0.447355 -0.894357 0.316078 -0.948733 0.894357 -0.447355 0.948733 0.316078 0.447355 0.894357 -0.316078 0.948733 -0.894357 0.447355 -0.949054 -0.316185 -0.447506 -0.894659 0.316185 -0.949054 0.894659 -0.447506 0.949054 0.316185 0.447506 0.894659 -0.316185 0.949054 -0.894659 0.447506 -0.950082 -0.316527 -0.447991 -0.895628 0.316527 -0.950082 0.895628 -0.447991 0.950082 0.316527 0.447991 0.895628 -0.316527 0.950082 -0.895628 0.447991
2.830000 -0.949639 -0.305864 -0.455218 -0.887775 0.305864 -0.949639 0.887775 -0.455218 0.949639 0.305864 0.455218 0.887775 -0.305864 0.949639 -0.887775 0.455218 -0.951498 -0.306463 -0.456109 -0.889512 0.306463 -0.951498 0.889512 -0.456109 0.951498 0.306463 0.456109 0.889512 -0.306463 0.951498 -0.889512 0.456109 -0.951847 -0.306575 -0.456276 -0.889838 0.306575 -0.951847 0.889838 -0.456276 0.951847 0.306575 0.456276 0.889838 -0.306575 0.951847 -0.889838 0.456276 -0.952162 -0.306677 -0.456427 -0.890134 0.306677 -0.952162 0.890134 -0.456427 0.952162 0.306677 0.456427 0.890134 -0.306677 0.952162 -0.890134 0.456427 -0.953173 -0.307002 -0.456912 -0.891079 0.307002 -0.953173 0.891079 -0.456912 0.953173 0.307002 0.456912 0.891079 -0.307002 0.953173 -0.891079 0.456912
2.840000 -0.952694 -0.296366 -0.464094 -0.883219 0.296366 -0.952694 0.883219 -0.464094 0.952694 0.296366 0.464094 0.883219 -0.296366 0.952694 -0.883219 0.464094 -0.954522 -0.296935 -0.464984 -0.884913 0.296935 -0.954522 0.884913 -0.464984 0.954522 0.296935 0.464984 0.884913 -0.296935 0.954522 -0.884913 0.464984 -0.954865 -0.297041 -0.465151 -0.885231 0.297041 -0.954865 0.885231 -0.465151 0.954865 0.297041 0.465151 0.885231 -0.297041 0.954865 -0.885231 0.465151 -0.955175 -0.297138 -0.465303 -0.885519 0.297138 -0.955175 0.885519 -0.465303 0.955175 0.297138 0.465303 0.885519 -0.297138 0.955175 -0.885519 0.465303 -0.956169 -0.297447 -0.465787 -0.886441 0.297447 -0.956169 0.886441 -0.465787 0.956169 0.297447 0.465787 0.886441 -0.297447 0.956169 -0.886441 0.465787
2.850000 -0.955653 -0.286837 -0.472924 -0.878574 0.286837 -0.955653 0.878574 -0.472924 0.955653 0.286837 0.472924 0.878574 -0.286837 0.955653 -0.878574 0.472924 -0.957450 -0.287377 -0.473813 -0.880225 0.287377 -0.957450 0.880225 -0.473813 0.957450 0.287377 0.473813 0.880225 -0.287377 0.957450 -0.880225 0.473813 -0.957787 -0.287478 -0.473980 -0.880536 0.287478 -0.957787 0.880536 -0.473980 0.957787 0.287478 0.473980 0.880536 -0.287478 0.957787 -0.880536 0.473980 -0.958092 -0.287570 -0.474131 -0.880816 0.287570 -0.958092 0.880816 -0.474131 0.958092 0.287570 0.474131 0.880816 -0.287570 0.958092 -0.880816 0.474131 -0.959070 -0.287863 -0.474615 -0.881715 0.287863 -0.959070 0.881715 -0.474615 0.959070 0.287863 0.474615 0.881715 -0.287863 0.959070 -0.881715 0.474615
2.860000 -0.958516 -0.277279 -0.481707 -0.873839 0.277279 -0.958516 0.873839 -0.481707 0.958516 0.277279 0.481707 0.873839 -0.277279 0.958516 -0.873839 0.481707 -0.960283 -0.277790 -0.482595 -0.875449 0.277790 -0.960283 0.875449 -0.482595 0.960283 0.277790 0.482595 0.875449 -0.277790 0.960283 -0.875449 0.482595 -0.960614 -0.277886 -0.482762 -0.875752 0.277886 -0.960614 0.875752 -0.482762 0.960614 0.277886 0.482762 0.875752 -0.277886 0.960614 -0.875752 0.482762 -0.960914 -0.277973 -0.482913 -0.876025 0.277973 -0.960914 0.876025 -0.482913 0.960914 0.277973 0.482913 0.876025 -0.277973 0.960914 -0.876025 0.482913 -0.961875 -0.278251 -0.483395 -0.876901 0.278251 -0.961875 0.876901 -0.483395 0.961875 0.278251 0.483395 0.876901 -0.278251 0.961875 -0.876901 0.483395
2.870000 -0.961282 -0.267692 -0.490443 -0.869016 0.267692 -0.961282 0.869016 -0.490443 0.961282 0.267692 0.490443 0.869016 -0.267692 0.961282 -0.869016 0.490443 -0.963019 -0.268175 -0.491329 -0.870586 0.268175 -0.963019 0.870586 -0.491329 0.963019 0.268175 0.491329 0.870586 -0.268175 0.963019 -0.870586 0.491329 -0.963345 -0.268266 -0.491495 -0.870880 0.268266 -0.963345 0.870880 -0.491495 0.963345 0.268266 0.491495 0.870880 -0.268266 0.963345 -0.870880 0.491495 -0.963640 -0.268348 -0.491645 -0.871147 0.268348 -0.963640 0.871147 -0.491645 0.963640 0.268348 0.491645 0.871147 -0.268348 0.963640 -0.871147 0.491645 -0.964584 -0.268611 -0.492127 -0.872001 0.268611 -0.964584 0.872001 -0.492127 0.964584 0.268611 0.492127 0.872001 -0.268611 0.964584 -0.872001 0.492127
2.880000 -0.963952 -0.258077 -0.499129 -0.864105 0.258077 -0.963952 0.864105 -0.499129 0.963952 0.258077 0.499129 0.864105 -0.258077 0.963952 -0.864105 0.499129 -0.965659 -0.258534 -0.500013 -0.865635 0.258534 -0.965659 0.865635 -0.500013 0.965659 0.258534 0.500013 0.865635 -0.258534 0.965659 -0.865635 0.500013 -0.965979 -0.258619 -0.500179 -0.865922 0.258619 -0.965979 0.865922 -0.500179 0.965979 0.258619 0.500179 0.865922 -0.258619 0.965979 -0.865922 0.500179 -0.966269 -0.258697 -0.500329 -0.866182 0.258697 -0.966269 0.866182 -0.500329 0.966269 0.258697 0.500329 0.866182 -0.258697 0.966269 -0.866182 0.500329 -0.967198 -0.258946 -0.500810 -0.867014 0.258946 -0.967198 0.867014 -0.500810 0.967198 0.258946 0.500810 0.867014 -0.258946 0.967198 -0.867014 0.500810
2.890000 -0.966525 -0.248435 -0.507766 -0.859106 0.248435 -0.966525 0.859106 -0.507766 0.966525 0.248435 0.507766 0.859106 -0.248435 0.966525 -0.859106 0.507766 -0.968202 -0.248866 -0.508648 -0.860597 0.248866 -0.968202 0.860597 -0.508648 0.968202 0.248866 0.508648 0.860597 -0.248866 0.968202 -0.860597 0.508648 -0.968517 -0.248947 -0.508813 -0.860877 0.248947 -0.968517 0.860877 -0.508813 0.968517 0.248947 0.508813 0.860877 -0.248947 0.968517 -0.860877 0.508813 -0.968802 -0.249020 -0.508963 -0.861130 0.249020 -0.968802 0.861130 -0.508963 0.968802 0.249020 0.508963 0.861130 -0.249020 0.968802 -0.861130 0.508963 -0.969714 -0.249255 -0.509442 -0.861941 0.249255 -0.969714 0.861941 -0.509442 0.969714 0.249255 0.509442 0.861941 -0.249255 0.969714 -0.861941 0.509442
2.900000 -0.969000 -0.238767 -0.516353 -0.854020 0.238767 -0.969000 0.854020 -0.516353 0.969000 0.238767 0.516353 0.854020 -0.238767 0.969000 -0.854020 0.516353 -0.970649 -0.239173 -0.517231 -0.855473 0.239173 -0.970649 0.855473 -0.517231 0.970649 0.239173 0.517231 0.855473 -0.239173 0.970649 -0.855473 0.517231 -0.970958 -0.239249 -0.517396 -0.855746 0.239249 -0.970958 0.855746 -0.517396 0.970958 0.239249 0.517396 0.855746 -0.239249 0.970958 -0.855746 0.517396 -0.971238 -0.239318 -0.517545 -0.855993 0.239318 -0.971238 0.855993 -0.517545 0.971238 0.239318 0.517545 0.855993 -0.239318 0.971238 -0.855993 0.517545 -0.972135 -0.239539 -0.518023 -0.856783 0.239539 -0.972135 0.856783 -0.518023 0.972135 0.239539 0.518023 0.856783 -0.239539 0.972135 -0.856783 0.518023
2.910000 -0.971378 -0.229074 -0.524888 -0.848848 0.229074 -0.971378 0.848848 -0.524888 0.971378 0.229074 0.524888 0.848848 -0.229074 0.971378 -0.848848 0.524888 -0.972998 -0.229456 -0.525763 -0.850264 0.229456 -0.972998 0.850264 -0.525763 0.972998 0.229456 0.525763 0.850264 -0.229456 0.972998 -0.850264 0.525763 -0.973302 -0.229528 -0.525928 -0.850529 0.229528 -0.973302 0.850529 -0.525928 0.973302 0.229528 0.525928 0.850529 -0.229528 0.973302 -0.850529 0.525928 -0.973577 -0.229593 -0.526076 -0.850770 0.229593 -0.973577 0.850770 -0.526076 0.973577 0.229593 0.526076 0.850770 -0.229593 0.973577 -0.850770 0.526076 -0.974458 -0.229801 -0.526552 -0.851539 0.229801 -0.974458 0.851539 -0.526552 0.974458 0.229801 0.526552 0.851539 -0.229801 0.974458 -0.851539 0.526552
2.920000 -0.973659 -0.219358 -0.533371 -0.843590 0.219358 -0.973659 0.843590 -0.533371 0.973659 0.219358 0.533371 0.843590 -0.219358 0.973659 -0.843590 0.533371 -0.975250 -0.219716 -0.534243 -0.844969 0.219716 -0.975250 0.844969 -0.534243 0.975250 0.219716 0.534243 0.844969 -0.219716 0.975250 -0.844969 0.534243 -0.975549 -0.219784 -0.534407 -0.845228 0.219784 -0.975549 0.845228 -0.534407 0.975549 0.219784 0.534407 0.845228 -0.219784 0.975549 -0.845228 0.534407 -0.975819 -0.219845 -0.534555 -0.845462 0.219845 -0.975819 0.845462 -0.534555 0.975819 0.219845 0.534555 0.845462 -0.219845 0.975819 -0.845462 0.534555 -0.976684 -0.220039 -0.535029 -0.846212 0.220039 -0.976684 0.846212 -0.535029 0.976684 0.220039 0.535029 0.846212 -0.220039 0.976684 -0.846212 0.535029
2.930000 -0.975841 -0.209618 -0.541801 -0.838246 0.209618 -0.975841 0.838246 -0.541801 0.975841 0.209618 0.541801 0.838246 -0.209618 0.975841 -0.838246 0.541801 -0.977404 -0.209954 -0.542669 -0.839589 0.209954 -0.977404 0.839589 -0.542669 0.977404 0.209954 0.542669 0.839589 -0.209954 0.977404 -0.839589 0.542669 -0.977698 -0.210017 -0.542832 -0.839841 0.210017 -0.977698 0.839841 -0.542832 0.977698 0.210017 0.542832 0.839841 -0.210017 0.977698 -0.839841 0.542832 -0.977963 -0.210074 -0.542979 -0.840069 0.210074 -0.977963 0.840069 -0.542979 0.977963 0.210074 0.542979 0.840069 -0.210074 0.977963 -0.840069 0.542979 -0.978813 -0.210257 -0.543451 -0.840800 0.210257 -0.978813 0.840800 -0.543451 0.978813 0.210257 0.543451 0.840800 -0.210257 0.978813 -0.840800 0.543451
2.940000 -0.977925 -0.199857 -0.550177 -0.832818 0.199857 -0.977925 0.832818 -0.550177 0.977925 0.199857 0.550177 0.832818 -0.199857 0.977925 -0.832818 0.550177 -0.979461 -0.200171 -0.551041 -0.834126 0.200171 -0.979461 0.834126 -0.551041 0.979461 0.200171 0.551041 0.834126 -0.200171 0.979461 -0.834126 0.551041 -0.979749 -0.200230 -0.551203 -0.834371 0.200230 -0.979749 0.834371 -0.551203 0.979749 0.200230 0.551203 0.834371 -0.200230 0.979749 -0.834371 0.551203 -0.980010 -0.200283 -0.551350 -0.834593 0.200283 -0.980010 0.834593 -0.551350 0.980010 0.200283 0.551350 0.834593 -0.200283 0.980010 -0.834593 0.551350 -0.980845 -0.200454 -0.551820 -0.835304 0.200454 -0.980845 0.835304 -0.551820 0.980845 0.200454 0.551820 0.835304 -0.200454 0.980845 -0.835304 0.551820
2.950000 -0.979911 -0.190075 -0.558498 -0.827305 0.190075 -0.979911 0.827305 -0.558498 0.979911 0.190075 0.558498 0.827305 -0.190075 0.979911 -0.827305 0.558498 -0.981419 -0.190368 -0.559358 -0.828578 0.190368 -0.981419 0.828578 -0.559358 0.981419 0.190368 0.559358 0.828578 -0.190368 0.981419 -0.828578 0.559358 -0.981702 -0.190423 -0.559519 -0.828817 0.190423 -0.981702 0.828817 -0.559519 0.981702 0.190423 0.559519 0.828817 -0.190423 0.981702 -0.828817 0.559519 -0.981958 -0.190472 -0.559665 -0.829034 0.190472 -0.981958 0.829034 -0.559665 0.981958 0.190472 0.559665 0.829034 -0.190472 0.981958 -0.829034 0.559665 -0.982779 -0.190631 -0.560133 -0.829726 0.190631 -0.982779 0.829726 -0.560133 0.982779 0.190631 0.560133 0.829726 -0.190631 0.982779 -0.829726 0.560133
2.960000 -0.981798 -0.180273 -0.566764 -0.821709 0.180273 -0.981798 0.821709 -0.566764 0.981798 0.180273 0.566764 0.821709 -0.180273 0.981798 -0.821709 0.566764 -0.983279 -0.180545 -0.567619 -0.822948 0.180545 -0.983279 0.822948 -0.567619 0.983279 0.180545 0.567619 0.822948 -0.180545 0.983279 -0.822948 0.567619 -0.983557 -0.180596 -0.567779 -0.823181 0.180596 -0.983557 0.823181 -0.567779 0.983557 0.180596 0.567779 0.823181 -0.180596 0.983557 -0.823181 0.567779 -0.983809 -0.180642 -0.567924 -0.823391 0.180642 -0.983809 0.823391 -0.567924 0.983809 0.180642 0.567924 0.823391 -0.180642 0.983809 -0.823391 0.567924 -0.984614 -0.180790 -0.568389 -0.824066 0.180790 -0.984614 0.824066 -0.568389 0.984614 0.180790 0.568389 0.824066 -0.180790 0.984614 -0.824066 0.568389
2.970000 -0.983587 -0.170452 -0.574973 -0.816029 0.170452 -0.983587 0.816029 -0.574973 0.983587 0.170452 0.574973 0.816029 -0.170452 0.983587 -0.816029 0.574973 -0.985041 -0.170705 -0.575823 -0.817236 0.170705 -0.985041 0.817236 -0.575823 0.985041 0.170705 0.575823 0.817236 -0.170705 0.985041 -0.817236 0.575823 -0.985314 -0.170752 -0.575982 -0.817462 0.170752 -0.985314 0.817462 -0.575982 0.985314 0.170752 0.575982 0.817462 -0.170752 0.985314 -0.817462 0.575982 -0.985561 -0.170795 -0.576127 -0.817667 0.170795 -0.985561 0.817667 -0.576127 0.985561 0.170795 0.576127 0.817667 -0.170795 0.985561 -0.817667 0.576127 -0.986352 -0.170932 -0.576589 -0.818323 0.170932 -0.986352 0.818323 -0.576589 0.986352 0.170932 0.576589 0.818323 -0.170932 0.986352 -0.818323 0.576589
2.980000 -0.985276 -0.160614 -0.583124 -0.810267 0.160614 -0.985276 0.810267 -0.583124 0.985276 0.160614 0.583124 0.810267 -0.160614 0.985276 -0.810267 0.583124 -0.986704 -0.160847 -0.583970 -0.811441 0.160847 -0.986704 0.811441 -0.583970 0.986704 0.160847 0.583970 0.811441 -0.160847 0.986704 -0.811441 0.583970 -0.986972 -0.160890 -0.584128 -0.811661 0.160890 -0.986972 0.811661 -0.584128 0.986972 0.160890 0.584128 0.811661 -0.160890 0.986972 -0.811661 0.584128 -0.987215 -0.160930 -0.584272 -0.811861 0.160930 -0.987215 0.811861 -0.584272 0.987215 0.160930 0.584272 0.811861 -0.160930 0.987215 -0.811861 0.584272 -0.987991 -0.161056 -0.584731 -0.812499 0.161056 -0.987991 0.812499 -0.584731 0.987991 0.161056 0.584731 0.812499 -0.161056 0.987991 -0.812499 0.584731
2.990000 -0.986867 -0.150758 -0.591218 -0.804422 0.150758 -0.986867 0.804422 -0.591218 0.986867 0.150758 0.591218 0.804422 -0.150758 0.986867 -0.804422 0.591218 -0.988269 -0.150973 -0.592058 -0.805565 0.150973 -0.988269 0.805565 -0.592058 0.988269 0.150973 0.592058 0.805565 -0.150973 0.988269 -0.805565 0.592058 -0.988532 -0.151013 -0.592215 -0.805780 0.151013 -0.988532 0.805780 -0.592215 0.988532 0.151013 0.592215 0.805780 -0.151013 0.988532 -0.805780 0.592215 -0.988770 -0.151049 -0.592358 -0.805974 0.151049 -0.988770 0.805974 -0.592358 0.988770 0.151049 0.592358 0.805974 -0.151049 0.988770 -0.805974 0.592358 -0.989532 -0.151166 -0.592815 -0.806595 0.151166 -0.989532 0.806595 -0.592815 0.989532 0.151166 0.592815 0.806595 -0.151166 0.989532 -0.806595 0.592815
3.000000 -0.988358 -0.140887 -0.599252 -0.798497 0.140887 -0.988358 0.798497 -0.599252 0.988358 0.140887 0.599252 0.798497 -0.140887 0.988358 -0.798497 0.599252 -0.989734 -0.141083 -0.600087 -0.799609 0.141083 -0.989734 0.799609 -0.600087 0.989734 0.141083 0.600087 0.799609 -0.141083 0.989734 -0.799609 0.600087 -0.989992 -0.141120 -0.600243 -0.799817 0.141120 -0.989992 0.799817 -0.600243 0.989992 0.141120 0.600243 0.799817 -0.141120 0.989992 -0.799817 0.600243 -0.990226 -0.141153 -0.600385 -0.800006 0.141153 -0.990226 0.800006 -0.600385 0.990226 0.141153 0.600385 0.800006 -0.141153 0.990226 -0.800006 0.600385 -0.990975 -0.141260 -0.600839 -0.800611 0.141260 -0.990975 0.800611 -0.600839 0.990975 0.141260 0.600839 0.800611 -0.141260 0.990975 -0.800611 0.600839
3.010000 -0.989750 -0.131001 -0.607227 -0.792490 0.131001 -0.989750 0.792490 -0.607227 0.989750 0.131001 0.607227 0.792490 -0.131001 0.989750 -0.792490 0.607227 -0.991101 -0.131180 -0.608056 -0.793572 0.131180 -0.991101 0.793572 -0.608056 0.991101 0.131180 0.608056 0.793572 -0.131180 0.991101 -0.793572 0.608056 -0.991354 -0.131213 -0.608212 -0.793775 0.131213 -0.991354 0.793775 -0.608212 0.991354 0.131213 0.608212 0.793775 -0.131213 0.991354 -0.793775 0.608212 -0.991584 -0.131244 -0.608352 -0.793959 0.131244 -0.991584 0.793959 -0.608352 0.991584 0.131244 0.608352 0.793959 -0.131244 0.991584 -0.793959 0.608352 -0.992318 -0.131341 -0.608803 -0.794547 0.131341 -0.992318 0.794547 -0.608803 0.992318 0.131341 0.608803 0.794547 -0.131341 0.992318 -0.794547 0.608803
3.020000 -0.991042 -0.121101 -0.615141 -0.786404 0.121101 -0.991042 0.786404 -0.615141 0.991042 0.121101 0.615141 0.786404 -0.121101 0.991042 -0.786404 0.615141 -0.992368 -0.121263 -0.615964 -0.787456 0.121263 -0.992368 0.787456 -0.615964 0.992368 0.121263 0.615964 0.787456 -0.121263 0.992368 -0.787456 0.615964 -0.992617 -0.121293 -0.616119 -0.787653 0.121293 -0.992617 0.787653 -0.616119 0.992617 0.121293 0.616119 0.787653 -0.121293 0.992617 -0.787653 0.616119 -0.992842 -0.121321 -0.616258 -0.787832 0.121321 -0.992842 0.787832 -0.616258 0.992842 0.121321 0.616258 0.787832 -0.121321 0.992842 -0.787832 0.616258 -0.993563 -0.121409 -0.616706 -0.788404 0.121409 -0.993563 0.788404 -0.616706 0.993563 0.121409 0.616706 0.788404 -0.121409 0.993563 -0.788404 0.616706
3.030000 -0.992235 -0.111188 -0.622994 -0.780238 0.111188 -0.992235 0.780238 -0.622994 0.992235 0.111188 0.622994 0.780238 -0.111188 0.992235 -0.780238 0.622994 -0.993536 -0.111334 -0.623811 -0.781261 0.111334 -0.993536 0.781261 -0.623811 0.993536 0.111334 0.623811 0.781261 -0.111334 0.993536 -0.781261 0.623811 -0.993780 -0.111361 -0.623964 -0.781453 0.111361 -0.993780 0.781453 -0.623964 0.993780 0.111361 0.623964 0.781453 -0.111361 0.993780 -0.781453 0.623964 -0.994001 -0.111386 -0.624103 -0.781627 0.111386 -0.994001 0.781627 -0.624103 0.994001 0.111386 0.624103 0.781627 -0.111386 0.994001 -0.781627 0.624103 -0.994708 -0.111465 -0.624547 -0.782183 0.111465 -0.994708 0.782183 -0.624547 0.994708 0.111465 0.624547 0.782183 -0.111465 0.994708 -0.782183 0.624547
3.040000 -0.993327 -0.101263 -0.630785 -0.773993 0.101263 -0.993327 0.773993 -0.630785 0.993327 0.101263 0.630785 0.773993 -0.101263 0.993327 -0.773993 0.630785 -0.994604 -0.101394 -0.631595 -0.774988 0.101394 -0.994604 0.774988 -0.631595 0.994604 0.101394 0.631595 0.774988 -0.101394 0.994604 -0.774988 0.631595 -0.994844 -0.101418 -0.631748 -0.775174 0.101418 -0.994844 0.775174 -0.631748 0.994844 0.101418 0.631748 0.775174 -0.101418 0.994844 -0.775174 0.631748 -0.995061 -0.101440 -0.631885 -0.775343 0.101440 -0.995061 0.775343 -0.631885 0.995061 0.101440 0.631885 0.775343 -0.101440 0.995061 -0.775343 0.631885 -0.995755 -0.101511 -0.632326 -0.775884 0.101511 -0.995755 0.775884 -0.632326 0.995755 0.101511 0.632326 0.775884 -0.101511 0.995755 -0.775884 0.632326
3.050000 -0.994320 -0.091328 -0.638512 -0.767669 0.091328 -0.994320 0.767669 -0.638512 0.994320 0.091328 0.638512 0.767669 -0.091328 0.994320 -0.767669 0.638512 -0.995573 -0.091443 -0.639317 -0.768637 0.091443 -0.995573 0.768637 -0.639317 0.995573 0.091443 0.639317 0.768637 -0.091443 0.995573 -0.768637 0.639317 -0.995808 -0.091465 -0.639468 -0.768818 0.091465 -0.995808 0.768818 -0.639468 0.995808 0.091465 0.639468 0.768818 -0.091465 0.995808 -0.768818 0.639468 -0.996021 -0.091484 -0.639604 -0.768982 0.091484 -0.996021 0.768982 -0.639604 0.996021 0.091484 0.639604 0.768982 -0.091484 0.996021 -0.768982 0.639604 -0.996702 -0.091547 -0.640042 -0.769508 0.091547 -0.996702 0.769508 -0.640042 0.996702 0.091547 0.640042 0.769508 -0.091547 0.996702 -0.769508 0.640042
3.060000 -0.995213 -0.081383 -0.646176 -0.761269 0.081383 -0.995213 0.761269 -0.646176 0.995213 0.081383 0.646176 0.761269 -0.081383 0.995213 -0.761269 0.646176 -0.996443 -0.081483 -0.646974 -0.762209 0.081483 -0.996443 0.762209 -0.646974 0.996443 0.081483 0.646974 0.762209 -0.081483 0.996443 -0.762209 0.646974 -0.996673 -0.081502 -0.647124 -0.762385 0.081502 -0.996673 0.762385 -0.647124 0.996673 0.081502 0.647124 0.762385 -0.081502 0.996673 -0.762385 0.647124 -0.996882 -0.081519 -0.647259 -0.762545 0.081519 -0.996882 0.762545 -0.647259 0.996882 0.081519 0.647259 0.762545 -0.081519 0.996882 -0.762545 0.647259 -0.997550 -0.081574 -0.647693 -0.763056 0.081574 -0.997550 0.763056 -0.647693 0.997550 0.081574 0.647693 0.763056 -0.081574 0.997550 -0.763056 0.647693
3.070000 -0.996006 -0.071429 -0.653775 -0.754791 0.071429 -0.996006 0.754791 -0.653775 0.996006 0.071429 0.653775 0.754791 -0.071429 0.996006 -0.754791 0.653775 -0.997212 -0.071515 -0.654567 -0.755704 0.071515 -0.997212 0.755704 -0.654567 0.997212 0.071515 0.654567 0.755704 -0.071515 0.997212 -0.755704 0.654567 -0.997438 -0.071532 -0.654715 -0.755876 0.071532 -0.997438 0.755876 -0.654715 0.997438 0.071532 0.654715 0.755876 -0.071532 0.997438 -0.755876 0.654715 -0.997643 -0.071546 -0.654849 -0.756031 0.071546 -0.997643 0.756031 -0.654849 0.997643 0.071546 0.654849 0.756031 -0.071546 0.997643 -0.756031 0.654849 -0.998298 -0.071593 -0.655280 -0.756528 0.071593 -0.998298 0.756528 -0.655280 0.998298 0.071593 0.655280 0.756528 -0.071593 0.998298 -0.756528 0.655280
