# Joukowski airfoil case 5
# a = 1, xi0 = -0.2, eta0 = 0, r = 1.2
# x   y   x/a   y/a
1.170590 -0.113267 1.170590 -0.113267
1.186189 -0.110343 1.186189 -0.110343
1.201699 -0.107450 1.201699 -0.107450
1.217119 -0.104589 1.217119 -0.104589
1.232446 -0.101761 1.232446 -0.101761
1.247678 -0.098966 1.247678 -0.098966
1.262813 -0.096205 1.262813 -0.096205
1.277850 -0.093479 1.277850 -0.093479
1.292786 -0.090787 1.292786 -0.090787
1.307620 -0.088131 1.307620 -0.088131
1.322349 -0.085512 1.322349 -0.085512
1.336972 -0.082929 1.336972 -0.082929
1.351486 -0.080383 1.351486 -0.080383
1.365890 -0.077876 1.365890 -0.077876
1.380182 -0.075406 1.380182 -0.075406
1.394359 -0.072976 1.394359 -0.072976
1.408420 -0.070584 1.408420 -0.070584
1.422363 -0.068233 1.422363 -0.068233
1.436186 -0.065921 1.436186 -0.065921
1.449886 -0.063650 1.449886 -0.063650
1.463462 -0.061420 1.463462 -0.061420
1.476912 -0.059230 1.476912 -0.059230
1.490234 -0.057082 1.490234 -0.057082
1.503425 -0.054976 1.503425 -0.054976
1.516485 -0.052912 1.516485 -0.052912
1.529410 -0.050890 1.529410 -0.050890
1.542200 -0.048910 1.542200 -0.048910
1.554851 -0.046973 1.554851 -0.046973
1.567363 -0.045079 1.567363 -0.045079
1.579732 -0.043228 1.579732 -0.043228
1.591958 -0.041420 1.591958 -0.041420
1.604038 -0.039654 1.604038 -0.039654
1.615970 -0.037932 1.615970 -0.037932
1.627753 -0.036253 1.627753 -0.036253
1.639384 -0.034618 1.639384 -0.034618
1.650862 -0.033025 1.650862 -0.033025
1.662185 -0.031475 1.662185 -0.031475
1.673350 -0.029969 1.673350 -0.029969
1.684357 -0.028505 1.684357 -0.028505
1.695202 -0.027085 1.695202 -0.027085
1.705885 -0.025706 1.705885 -0.025706
1.716404 -0.024371 1.716404 -0.024371
1.726756 -0.023077 1.726756 -0.023077
1.736941 -0.021826 1.736941 -0.021826
1.746955 -0.020616 1.746955 -0.020616
1.756798 -0.019448 1.756798 -0.019448
1.766468 -0.018320 1.766468 -0.018320
1.775963 -0.017234 1.775963 -0.017234
1.785281 -0.016187 1.785281 -0.016187
1.794421 -0.015181 1.794421 -0.015181
1.803381 -0.014214 1.803381 -0.014214
1.812159 -0.013287 1.812159 -0.013287
1.820754 -0.012398 1.820754 -0.012398
1.829165 -0.011547 1.829165 -0.011547
1.837389 -0.010733 1.837389 -0.010733
1.845426 -0.009956 1.845426 -0.009956
1.853273 -0.009216 1.853273 -0.009216
1.860930 -0.008512 1.860930 -0.008512
1.868395 -0.007842 1.868395 -0.007842
1.875666 -0.007207 1.875666 -0.007207
1.882742 -0.006606 1.882742 -0.006606
1.889622 -0.006038 1.889622 -0.006038
1.896304 -0.005502 1.896304 -0.005502
1.902788 -0.004998 1.902788 -0.004998
1.909071 -0.004525 1.909071 -0.004525
1.915153 -0.004081 1.915153 -0.004081
1.921033 -0.003667 1.921033 -0.003667
1.926709 -0.003281 1.926709 -0.003281
1.932181 -0.002922 1.932181 -0.002922
1.937446 -0.002590 1.937446 -0.002590
1.942505 -0.002283 1.942505 -0.002283
1.947356 -0.002002 1.947356 -0.002002
1.951998 -0.001744 1.951998 -0.001744
1.956431 -0.001509 1.956431 -0.001509
1.960653 -0.001295 1.960653 -0.001295
1.964664 -0.001103 1.964664 -0.001103
1.968462 -0.000930 1.968462 -0.000930
1.972048 -0.000777 1.972048 -0.000777
1.975420 -0.000641 1.975420 -0.000641
1.978578 -0.000521 1.978578 -0.000521
1.981520 -0.000418 1.981520 -0.000418
1.984247 -0.000329 1.984247 -0.000329
1.986758 -0.000254 1.986758 -0.000254
1.989052 -0.000191 1.989052 -0.000191
1.991130 -0.000139 1.991130 -0.000139
1.992989 -0.000098 1.992989 -0.000098
1.994631 -0.000066 1.994631 -0.000066
1.996055 -0.000041 1.996055 -0.000041
1.997260 -0.000024 1.997260 -0.000024
1.998246 -0.000012 1.998246 -0.000012
1.999013 -0.000005 1.999013 -0.000005
1.999561 -0.000002 1.999561 -0.000002
1.999890 -0.000000 1.999890 -0.000000
2.000000 -0.000000 2.000000 -0.000000
