# Joukowski airfoil case 7
# a = 1, xi0 = -0.1, eta0 = 0.1, r = 1.10454
# x   y   x/a   y/a
1.386603 0.054179 1.386603 0.054179
1.400978 0.053683 1.400978 0.053683
1.415212 0.053163 1.415212 0.053163
1.429304 0.052619 1.429304 0.052619
1.443252 0.052052 1.443252 0.052052
1.457055 0.051463 1.457055 0.051463
1.470710 0.050853 1.470710 0.050853
1.484216 0.050222 1.484216 0.050222
1.497572 0.049570 1.497572 0.049570
1.510776 0.048899 1.510776 0.048899
1.523827 0.048209 1.523827 0.048209
1.536723 0.047501 1.536723 0.047501
1.549462 0.046775 1.549462 0.046775
1.562044 0.046033 1.562044 0.046033
1.574467 0.045274 1.574467 0.045274
1.586730 0.044500 1.586730 0.044500
1.598831 0.043712 1.598831 0.043712
1.610769 0.042910 1.610769 0.042910
1.622543 0.042095 1.622543 0.042095
1.634152 0.041268 1.634152 0.041268
1.645594 0.040429 1.645594 0.040429
1.656868 0.039580 1.656868 0.039580
1.667973 0.038721 1.667973 0.038721
1.678908 0.037853 1.678908 0.037853
1.689672 0.036977 1.689672 0.036977
1.700263 0.036093 1.700263 0.036093
1.710682 0.035203 1.710682 0.035203
1.720926 0.034308 1.720926 0.034308
1.730995 0.033407 1.730995 0.033407
1.740888 0.032503 1.740888 0.032503
1.750603 0.031595 1.750603 0.031595
1.760141 0.030685 1.760141 0.030685
1.769501 0.029773 1.769501 0.029773
1.778680 0.028861 1.778680 0.028861
1.787680 0.027949 1.787680 0.027949
1.796498 0.027038 1.796498 0.027038
1.805134 0.026129 1.805134 0.026129
1.813588 0.025222 1.813588 0.025222
1.821859 0.024320 1.821859 0.024320
1.829947 0.023421 1.829947 0.023421
1.837849 0.022528 1.837849 0.022528
1.845567 0.021641 1.845567 0.021641
1.853100 0.020761 1.853100 0.020761
1.860447 0.019889 1.860447 0.019889
1.867607 0.019025 1.867607 0.019025
1.874581 0.018171 1.874581 0.018171
1.881367 0.017327 1.881367 0.017327
1.887966 0.016494 1.887966 0.016494
1.894377 0.015673 1.894377 0.015673
1.900599 0.014865 1.900599 0.014865
1.906633 0.014070 1.906633 0.014070
1.912478 0.013289 1.912478 0.013289
1.918135 0.012523 1.918135 0.012523
1.923602 0.011773 1.923602 0.011773
1.928880 0.011040 1.928880 0.011040
1.933968 0.010324 1.933968 0.010324
1.938867 0.009626 1.938867 0.009626
1.943576 0.008947 1.943576 0.008947
1.948095 0.008287 1.948095 0.008287
1.952424 0.007648 1.952424 0.007648
1.956564 0.007030 1.956564 0.007030
1.960514 0.006433 1.960514 0.006433
1.964275 0.005858 1.964275 0.005858
1.967846 0.005307 1.967846 0.005307
1.971227 0.004779 1.971227 0.004779
1.974419 0.004276 1.974419 0.004276
1.977422 0.003797 1.977422 0.003797
1.980236 0.003344 1.980236 0.003344
1.982862 0.002918 1.982862 0.002918
1.985299 0.002518 1.985299 0.002518
1.987548 0.002145 1.987548 0.002145
1.989609 0.001800 1.989609 0.001800
1.991482 0.001484 1.991482 0.001484
1.993168 0.001197 1.993168 0.001197
1.994667 0.000940 1.994667 0.000940
1.995980 0.000712 1.995980 0.000712
1.997107 0.000515 1.997107 0.000515
1.998048 0.000350 1.998048 0.000350
1.998804 0.000215 1.998804 0.000215
1.999375 0.000113 1.999375 0.000113
1.999762 0.000043 1.999762 0.000043
1.999966 0.000006 1.999966 0.000006
1.999986 0.000003 1.999986 0.000003
1.999824 0.000032 1.999824 0.000032
1.999480 0.000096 1.999480 0.000096
1.998954 0.000195 1.998954 0.000195
1.998248 0.000328 1.998248 0.000328
1.997362 0.000496 1.997362 0.000496
1.996296 0.000700 1.996296 0.000700
1.995051 0.000939 1.995051 0.000939
1.993629 0.001214 1.993629 0.001214
1.992029 0.001526 1.992029 0.001526
1.990252 0.001874 1.990252 0.001874
