# circle in zeta-plane case 1
# xi0 = 0, eta0 = 0.1, r = 1.00499
# xi   eta   xi/a   eta/a
0.722928 -0.598123 0.722928 -0.598123
0.728992 -0.591788 0.728992 -0.591788
0.735001 -0.585400 0.735001 -0.585400
0.740955 -0.578960 0.740955 -0.578960
0.746851 -0.572468 0.746851 -0.572468
0.752691 -0.565925 0.752691 -0.565925
0.758474 -0.559331 0.758474 -0.559331
0.764199 -0.552687 0.764199 -0.552687
0.769865 -0.545994 0.769865 -0.545994
0.775473 -0.539251 0.775473 -0.539251
0.781022 -0.532459 0.781022 -0.532459
0.786511 -0.525619 0.786511 -0.525619
0.791941 -0.518732 0.791941 -0.518732
0.797310 -0.511798 0.797310 -0.511798
0.802619 -0.504817 0.802619 -0.504817
0.807866 -0.497790 0.807866 -0.497790
0.813052 -0.490717 0.813052 -0.490717
0.818176 -0.483599 0.818176 -0.483599
0.823238 -0.476437 0.823238 -0.476437
0.828237 -0.469231 0.828237 -0.469231
0.833172 -0.461982 0.833172 -0.461982
0.838045 -0.454690 0.838045 -0.454690
0.842853 -0.447355 0.842853 -0.447355
0.847598 -0.439979 0.847598 -0.439979
0.852278 -0.432562 0.852278 -0.432562
0.856893 -0.425105 0.856893 -0.425105
0.861442 -0.417607 0.861442 -0.417607
0.865927 -0.410070 0.865927 -0.410070
0.870345 -0.402494 0.870345 -0.402494
0.874697 -0.394880 0.874697 -0.394880
0.878982 -0.387228 0.878982 -0.387228
0.883200 -0.379539 0.883200 -0.379539
0.887351 -0.371813 0.887351 -0.371813
0.891435 -0.364052 0.891435 -0.364052
0.895450 -0.356255 0.895450 -0.356255
0.899398 -0.348423 0.899398 -0.348423
0.903277 -0.340558 0.903277 -0.340558
0.907087 -0.332658 0.907087 -0.332658
0.910828 -0.324726 0.910828 -0.324726
0.914500 -0.316762 0.914500 -0.316762
0.918102 -0.308765 0.918102 -0.308765
0.921634 -0.300738 0.921634 -0.300738
0.925096 -0.292680 0.925096 -0.292680
0.928487 -0.284592 0.928487 -0.284592
0.931808 -0.276475 0.931808 -0.276475
0.935058 -0.268329 0.935058 -0.268329
0.938237 -0.260155 0.938237 -0.260155
0.941344 -0.251954 0.941344 -0.251954
0.944379 -0.243726 0.944379 -0.243726
0.947343 -0.235472 0.947343 -0.235472
0.950234 -0.227192 0.950234 -0.227192
0.953053 -0.218887 0.953053 -0.218887
0.955800 -0.210558 0.955800 -0.210558
0.958474 -0.202206 0.958474 -0.202206
0.961074 -0.193830 0.961074 -0.193830
0.963602 -0.185432 0.963602 -0.185432
0.966056 -0.177012 0.966056 -0.177012
0.968437 -0.168571 0.968437 -0.168571
0.970743 -0.160110 0.970743 -0.160110
0.972976 -0.151629 0.972976 -0.151629
0.975135 -0.143128 0.975135 -0.143128
0.977220 -0.134610 0.977220 -0.134610
0.979230 -0.126073 0.979230 -0.126073
0.981165 -0.117519 0.981165 -0.117519
0.983026 -0.108949 0.983026 -0.108949
0.984812 -0.100362 0.984812 -0.100362
0.986523 -0.091761 0.986523 -0.091761
0.988159 -0.083144 0.988159 -0.083144
0.989720 -0.074514 0.989720 -0.074514
0.991205 -0.065871 0.991205 -0.065871
0.992614 -0.057215 0.992614 -0.057215
0.993949 -0.048547 0.993949 -0.048547
0.995207 -0.039867 0.995207 -0.039867
0.996390 -0.031177 0.996390 -0.031177
0.997497 -0.022477 0.997497 -0.022477
0.998527 -0.013768 0.998527 -0.013768
0.999482 -0.005050 0.999482 -0.005050
1.000361 0.003676 1.000361 0.003676
1.001163 0.012410 1.001163 0.012410
1.001890 0.021150 1.001890 0.021150
1.002539 0.029896 1.002539 0.029896
1.003113 0.038647 1.003113 0.038647
1.003610 0.047403 1.003610 0.047403
1.004031 0.056163 1.004031 0.056163
1.004375 0.064926 1.004375 0.064926
1.004643 0.073692 1.004643 0.073692
1.004834 0.082461 1.004834 0.082461
1.004949 0.091230 1.004949 0.091230
1.004988 0.100000 1.004988 0.100000
