98 26 12.5508
100 26 13

0 28 14
2 28 13.2626
4 28 12.5196
6 28 11.7655
8 28 10.9946
10 28 10.2011
12 28 9.37902
14 28 8.5225
16 28 7.62564
18 28 6.68294
20 28 5.68981
22 28 4.64335
24 28 3.54362
26 28 2.39511
28 28 1.20828
30 28 0
32 28 0
34 28 0
36 28 0
38 28 0
40 28 0
42 28 0
44 28 0
46 28 0
48 28 0
50 28 0
52 28 0
54 28 0
56 28 0
58 28 0
60 28 0
62 28 1.07194
64 28 2.12239
66 28 3.13419
68 28 4.09632
70 28 5.00354
72 28 5.85492
74 28 6.65233
76 28 7.39927
78 28 8.10007
80 28 8.75935
82 28 9.38177
84 28 9.97184
86 28 10.5338
88 28 11.0719
90 28 11.5898
92 28 12.0912
94 28 12.5797
96 28 13.0584
98 28 13.5308
100 28 14

0 30 15
2 30 14.2348
4 30 13.4634
6 30 12.6799
8 30 11.8777
10 30 11.0502
12 30 10.1906
14 30 9.29149
16 30 8.3454
18 30 7.34467
20 30 6.28205
22 30 5.15166
24 30 3.95067
26 30 2.68193
28 30 1.35729
30 30 0
32 30 0
34 30 0
36 30 0
38 30 0
40 30 0
42 30 0
44 30 0
46 30 0
48 30 0
50 30 0
52 30 0
54 30 0
56 30 0
58 30 0
60 30 0
62 30 1.21444
64 30 2.39651
66 30 3.5228
68 30 4.5809
70 30 5.56709
72 30 6.48318
74 30 7.3339
76 30 8.12528
78 30 8.86369
80 30 9.55534
82 30 10.2061
84 30 10.8214
86 30 11.4063
88 30 11.9654
90 30 12.5029
92 30 13.0229
94 30 13.529
96 30 14.025
98 30 14.5142
100 30 15

0 32 16
2 32 15.2131
4 32 14.4197
6 32 13.613
8 32 12.7862
10 32 11.9318
12 32 11.0419
14 32 10.1078
16 32 9.12011
18 32 8.06856
20 32 6.94231
22 32 5.73078
24 32 4.42563
26 32 3.02476
28 32 1.53899
30 32 0
32 32 0
34 32 0
36 32 0
38 32 0
40 32 0
42 32 0
44 32 0
46 32 0
48 32 0
50 32 0
52 32 0
54 32 0
56 32 0
58 32 0
60 32 0
62 32 1.38964
64 32 2.72697
66 32 3.98036
68 32 5.13828
70 32 6.20178
72 32 7.17795
74 32 8.07603
76 32 8.90552
78 32 9.67531
80 32 10.3934
82 32 11.0671
84 32 11.7025
86 32 12.3056
88 32 12.8813
90 32 13.4343
92 32 13.9689
94 32 14.4891
96 32 14.9986
98 32 15.5011
100 32 16

0 34 17
2 34 16.1981
4 34 15.3893
6 34 14.5666
8 34 13.7226
10 34 12.8492
12 34 11.9376
14 34 10.978
16 34 9.95901
18 34 8.86748
20 34 7.68815
22 34 6.40377
24 34 4.99651
26 34 3.4526
28 34 1.77397
30 34 0
32 34 0
34 34 0
36 34 0
38 34 0
40 34 0
42 34 0
44 34 0
46 34 0
48 34 0
50 34 0
52 34 0
54 34 0
56 34 0
58 34 0
60 34 0
62 34 1.61752
64 34 3.142
66 34 4.53419
68 34 5.79108
70 34 6.92494
72 34 7.95203
74 34 8.88805
76 34 9.74678
78 34 10.5399
80 34 11.2773
82 34 11.9674
84 34 12.6173
86 34 13.2333
88 34 13.8208
90 34 14.3849
92 34 14.93
94 34 15.4602
96 34 15.9795
98 34 16.4916
100 34 17

0 36 18
2 36 17.19
4 36 16.373
6 36 15.5418
8 36 14.6886
10 36 13.805
12 36 12.8818
14 36 11.908
16 36 10.8709
18 36 9.75458
20 36 8.53938
22 36 7.19995
24 36 5.70429
26 36 4.01532
28 36 2.10433
30 36 0
32 36 0
34 36 0
36 36 0
38 36 0
40 36 0
42 36 0
44 36 0
46 36 0
48 36 0
50 36 0
52 36 0
54 36 0
56 36 0
58 36 0
60 36 0
62 36 1.93889
64 36 3.69001
66 36 5.22422
68 36 6.568
70 36 7.75609
72 36 8.81849
74 36 9.77873
76 36 10.655
78 36 11.4617
80 36 12.2099
82 36 12.9092
84 36 13.5672
86 36 14.1904
88 36 14.7848
90 36 15.3553
92 36 15.9065
94 36 16.4428
96 36 16.9679
98 36 17.4858
100 36 18

0 38 19
2 38 18.1891
4 38 17.3712
6 38 16.5392
8 38 15.6852
10 38 14.8009
12 38 13.8768
14 38 12.9018
16 38 11.8623
18 38 10.741
20 38 9.51524
22 38 8.15272
24 38 6.60566
26 38 4.80027
28 38 2.62812
30 38 0
32 38 0
34 38 0
36 38 0
38 38 0
40 38 0
42 38 0
44 38 0
46 38 0
48 38 0
50 38 0
52 38 0
54 38 0
56 38 0
58 38 0
60 38 0
62 38 2.44851
64 38 4.45572
66 38 6.10569
68 38 7.50177
70 38 8.71426
72 38 9.78852
74 38 10.7548
76 38 11.6345
78 38 12.4432
80 38 13.193
82 38 13.8937
84 38 14.553
86 38 15.1777
88 38 15.7736
90 38 16.3458
92 38 16.8988
94 38 17.4369
96 38 17.964
98 38 18.4838
100 38 19

0 40 20
2 40 19.1953
4 40 18.3839
6 40 17.5587
8 40 16.7125
10 40 15.8371
12 40 14.9233
14 40 13.9606
16 40 12.9358
18 40 11.8325
20 40 10.6283
22 40 9.29045
24 40 7.76572
26 40 5.95225
28 40 3.60799
30 40 0
32 40 0
34 40 0
36 40 0
38 40 0
40 40 0
42 40 0
44 40 0
46 40 0
48 40 0
50 40 0
52 40 0
54 40 0
56 40 0
58 40 0
60 40 0
62 40 3.40006
64 40 5.57956
66 40 7.24218
68 40 8.62044
70 40 9.81208
72 40 10.868
74 40 11.8192
76 40 12.6865
78 40 13.4852
80 40 14.2269
82 40 14.9209
84 40 15.5748
86 40 16.195
88 40 16.7872
90 40 17.3563
92 40 17.9067
94 40 18.4425
96 40 18.9676
98 40 19.4856
100 40 20

0 42 21
2 42 20.2083
4 42 19.4104
6 42 18.5997
8 42 17.7693
10 42 16.912
12 42 16.0193
14 42 15.0819
16 42 14.0885
18 42 13.0256
20 42 11.8755
22 42 10.6156
24 42 9.21498
26 42 7.63538
28 42 5.85178
30 42 4.0011
32 42 3.24086
34 42 2.87012
36 42 2.66347
38 42 2.53821
40 42 2.45985
42 42 2.41241
44 42 2.38821
46 42 2.38394
48 42 2.39933
50 42 2.43711
52 42 2.50415
54 42 2.61515
56 42 2.80214
58 42 3.14234
60 42 3.84681
62 42 5.57298
64 42 7.22137
66 42 8.6643
68 42 9.92714
70 42 11.0472
72 42 12.0539
74 42 12.969
76 42 13.8088
78 42 14.5858
80 42 15.31
82 42 15.9896
84 42 16.6315
86 42 17.2416
88 42 17.825
90 42 18.3863
92 42 18.9298
94 42 19.4594
96 42 19.9786
98 42 20.491
100 42 21

0 44 22
2 44 21.2278
4 44 20.45
6 44 19.6606
8 44 18.8537
10 44 18.0226
12 44 17.1605
14 44 16.2597
16 44 15.3115
18 44 14.3062
20 44 13.2334
22 44 12.082
24 44 10.8438
26 44 9.52301
28 44 8.1631
30 44 6.91217
32 44 6.09258
34 44 5.57652
36 44 5.24591
38 44 5.02991
40 44 4.88915
42 44 4.80199
44 44 4.75688
46 44 4.74862
48 44 4.77672
50 44 4.84539
52 44 4.96485
54 44 5.15482
56 44 5.45166
58 44 5.92107
60 44 6.67277
62 44 7.82476
64 44 9.06988
66 44 10.2679
68 44 11.3782
70 44 12.3972
72 44 13.333
74 44 14.1958
76 44 14.9955
78 44 15.7408
80 44 16.4394
82 44 17.0977
84 44 17.7216
86 44 18.3161
88 44 18.8859
90 44 19.4352
92 44 19.9677
94 44 20.4871
96 44 20.9968
98 44 21.5
100 44 22

0 46 23
2 46 22.2531
4 46 21.5013
6 46 20.7395
8 46 19.9625
10 46 19.1649
12 46 18.3411
14 46 17.4855
16 46 16.5921
18 46 15.6553
20 46 14.6705
22 46 13.6358
24 46 12.556
26 46 11.4504
28 46 10.3661
30 46 9.39253
32 46 8.64137
34 46 8.09807
36 46 7.71434
38 46 7.447
40 46 7.26549
42 46 7.15014
44 46 7.08938
46 46 7.07762
48 46 7.11426
50 46 7.20363
52 46 7.35579
54 46 7.58846
56 46 7.9295
58 46 8.4185
60 46 9.09958
62 46 9.98469
64 46 10.9669
66 46 11.961
68 46 12.9221
70 46 13.8323
72 46 14.6869
74 46 15.4876
76 46 16.2384
78 46 16.9444
80 46 17.6106
82 46 18.2417
84 46 18.8424
86 46 19.4167
88 46 19.9686
90 46 20.5017
92 46 21.0195
94 46 21.5251
96 46 22.0217
98 46 22.5124
100 46 23

0 48 24
2 48 23.2836
4 48 22.563
6 48 21.834
8 48 21.0923
10 48 20.3338
12 48 19.5543
14 48 18.7497
16 48 17.9168
18 48 17.0531
20 48 16.1582
22 48 15.2355
24 48 14.2949
26 48 13.3573
28 48 12.459
30 48 11.6513
32 48 10.9831
34 48 10.4609
36 48 10.0672
38 48 9.77908
40 48 9.57649
42 48 9.44459
44 48 9.37378
46 48 9.35914
48 48 9.40004
50 48 9.50006
52 48 9.66729
54 48 9.91481
56 48 10.2606
58 48 10.7251
60 48 11.3237
62 48 12.049
64 48 12.8537
66 48 13.6885
68 48 14.5189
70 48 15.3248
72 48 16.0966
74 48 16.831
76 48 17.5281
78 48 18.1897
80 48 18.8186
82 48 19.4179
84 48 19.991
86 48 20.541
88 48 21.0712
90 48 21.5845
92 48 22.0841
94 48 22.5726
96 48 23.053
98 48 23.5279
100 48 24

0 50 25
2 50 24.3184
4 50 23.6333
6 50 22.9415
8 50 22.2396
10 50 21.5244
12 50 20.793
14 50 20.0431
16 50 19.2732
18 50 18.483
20 50 17.6747
22 50 16.854
24 50 16.0318
26 50 15.2259
28 50 14.4623
30 50 13.7715
32 50 13.1798
34 50 12.6961
36 50 12.3154
38 50 12.0267
40 50 11.8179
42 50 11.679
44 50 11.6031
46 50 11.5862
48 50 11.6279
50 50 11.7305
52 50 11.8998
54 50 12.1442
56 50 12.4742
58 50 12.8992
60 50 13.4228
62 50 14.0356
64 50 14.712
66 50 15.4224
68 50 16.1419
70 50 16.8532
72 50 17.5457
74 50 18.2137
76 50 18.8551
78 50 19.4694
80 50 20.0578
82 50 20.6219
84 50 21.164
86 50 21.6865
88 50 22.1917
90 50 22.6821
92 50 23.1604
94 50 23.6289
96 50 24.09
98 50 24.5463
100 50 25

0 52 26
2 52 25.3567
4 52 24.7108
6 52 24.0596
8 52 23.4006
10 52 22.7317
12 52 22.051
14 52 21.3573
16 52 20.6505
18 52 19.9319
20 52 19.2046
22 52 18.4751
24 52 17.7532
26 52 17.0534
28 52 16.3937
30 52 15.7937
32 52 15.2697
34 52 14.8294
36 52 14.4729
38 52 14.1954
40 52 13.9905
42 52 13.8518
44 52 13.7746
46 52 13.7562
48 52 13.796
50 52 13.8956
52 52 14.0585
54 52 14.2897
56 52 14.5944
58 52 14.9762
60 52 15.4343
62 52 15.9603
64 52 16.5383
66 52 17.1491
68 52 17.7751
70 52 18.4024
72 52 19.0212
74 52 19.6251
76 52 20.2109
78 52 20.7769
80 52 21.3229
82 52 21.8496
84 52 22.3582
86 52 22.8504
88 52 23.328
90 52 23.7929
92 52 24.2472
94 52 24.693
96 52 25.1323
98 52 25.5673
100 52 26

0 54 27
2 54 26.3979
4 54 25.7938
6 54 25.1858
8 54 24.5721
10 54 23.9514
12 54 23.3226
14 54 22.6855
16 54 22.0407
18 54 21.3902
20 54 20.7378
22 54 20.0895
24 54 19.4538
26 54 18.8418
28 54 18.2665
30 54 17.7412
32 54 17.277
34 54 16.8801
36 54 16.5526
38 54 16.293
40 54 16.0981
42 54 15.9643
44 54 15.8887
46 54 15.8694
48 54 15.9059
50 54 15.999
52 54 16.1506
54 54 16.3633
56 54 16.6391
58 54 16.9788
60 54 17.3797
62 54 17.835
64 54 18.3337
66 54 18.8626
68 54 19.4091
70 54 19.9621
72 54 20.5133
74 54 21.0567
76 54 21.5884
78 54 22.1062
80 54 22.6091
82 54 23.0969
84 54 23.5704
86 54 24.0303
88 54 24.4781
90 54 24.9153
92 54 25.3433
94 54 25.7641
96 54 26.1792
98 54 26.5906
100 54 27

0 56 28
2 56 27.4412
4 56 26.881
6 56 26.3181
8 56 25.7513
10 56 25.1798
12 56 24.6033
14 56 24.0221
16 56 23.4374
18 56 22.8514
20 56 22.268
22 56 21.6924
24 56 21.1317
26 56 20.5946
28 56 20.0905
30 56 19.6291
32 56 19.218
34 56 18.8628
36 56 18.5659
38 56 18.3274
40 56 18.1461
42 56 18.0202
44 56 17.948
46 56 17.9284
48 56 17.9608
50 56 18.0455
52 56 18.1834
54 56 18.3754
56 56 18.6218
58 56 18.9219
60 56 19.2726
62 56 19.6682
64 56 20.1007
66 56 20.5606
68 56 21.0384
70 56 21.5257
72 56 22.0153
74 56 22.5019
76 56 22.9817
78 56 23.4521
80 56 23.9119
82 56 24.3603
84 56 24.7974
86 56 25.2237
88 56 25.6401
90 56 26.0476
92 56 26.4475
94 56 26.8412
96 56 27.2302
98 56 27.6159
100 56 28

0 58 29
2 58 28.4861
4 58 27.9712
6 58 27.4546
8 58 26.9356
10 58 26.4139
12 58 25.8895
14 58 25.3631
16 58 24.8362
18 58 24.3111
20 58 23.7913
22 58 23.2814
24 58 22.7872
26 58 22.3154
28 58 21.8733
30 58 21.4677
32 58 21.1047
34 58 20.7886
36 58 20.522
38 58 20.3059
40 58 20.1401
42 58 20.0239
44 58 19.9564
46 58 19.9369
48 58 19.9649
50 58 20.0405
52 58 20.1638
54 58 20.3347
56 58 20.5527
58 58 20.8163
60 58 21.1225
62 58 21.4665
64 58 21.8422
66 58 22.2426
68 58 22.6604
70 58 23.0888
72 58 23.5222
74 58 23.9558
76 58 24.3861
78 58 24.8106
80 58 25.2276
82 58 25.6364
84 58 26.0365
86 58 26.4282
88 58 26.8119
90 58 27.1883
92 58 27.5586
94 58 27.9236
96 58 28.2847
98 58 28.6431
100 58 29

0 60 30
2 60 29.532
4 60 29.0635
6 60 28.594
8 60 28.1233
10 60 27.6512
12 60 27.1783
14 60 26.7054
16 60 26.2341
18 60 25.7665
20 60 25.3058
22 60 24.8559
24 60 24.4215
26 60 24.0079
28 60 23.6206
30 60 23.265
32 60 22.9457
34 60 22.6663
36 60 22.4292
38 60 22.2356
40 60 22.086
42 60 21.9804
44 60 21.9183
46 60 21.8994
48 60 21.9232
50 60 21.9896
52 60 22.0983
54 60 22.2487
56 60 22.4399
58 60 22.6701
60 60 22.9364
62 60 23.235
64 60 23.561
66 60 23.9091
68 60 24.2735
70 60 24.649
72 60 25.0308
74 60 25.4149
76 60 25.7981
78 60 26.1781
80 60 26.5533
82 60 26.9225
84 60 27.2854
86 60 27.6418
88 60 27.9919
90 60 28.3362
92 60 28.6755
94 60 29.0105
96 60 29.3422
98 60 29.6717
100 60 30

0 62 31
2 62 30.5786
4 62 30.157
6 62 29.7351
8 62 29.3127
10 62 28.8901
12 62 28.4678
14 62 28.047
16 62 27.629
18 62 27.2159
20 62 26.8105
22 62 26.4159
24 62 26.0361
26 62 25.6752
28 62 25.3376
30 62 25.0274
32 62 24.7482
34 62 24.5031
36 62 24.2941
38 62 24.1227
40 62 23.9896
42 62 23.8949
44 62 23.8387
46 62 23.8207
48 62 23.8406
50 62 23.8982
52 62 23.9928
54 62 24.1238
56 62 24.2899
58 62 24.4894
60 62 24.7198
62 62 24.9779
64 62 25.2597
66 62 25.5611
68 62 25.8775
70 62 26.2047
72 62 26.5388
74 62 26.8765
76 62 27.215
78 62 27.5521
80 62 27.8863
82 62 28.2165
84 62 28.542
86 62 28.8627
88 62 29.1786
90 62 29.4899
92 62 29.7972
94 62 30.1011
96 62 30.4023
98 62 30.7016
100 62 31

0 64 32
2 64 31.6256
4 64 31.2512
6 64 30.8769
8 64 30.5027
10 64 30.1291
12 64 29.7567
14 64 29.3864
16 64 29.0198
18 64 28.6586
20 64 28.3052
22 64 27.9622
24 64 27.6328
26 64 27.3204
28 64 27.0283
30 64 26.7598
32 64 26.5179
34 64 26.305
36 64 26.1229
38 64 25.973
40 64 25.856
42 64 25.7724
44 64 25.7223
46 64 25.7056
48 64 25.722
50 64 25.7712
52 64 25.8526
54 64 25.9653
56 64 26.1082
58 64 26.2796
60 64 26.4774
62 64 26.6988
64 64 26.9407
66 64 27.1997
68 64 27.4724
70 64 27.7551
72 64 28.0449
74 64 28.3389
76 64 28.6347
78 64 28.9304
80 64 29.2246
82 64 29.5163
84 64 29.8047
86 64 30.0895
88 64 30.3707
90 64 30.6484
92 64 30.9229
94 64 31.1947
96 64 31.4644
98 64 31.7326
100 64 32

0 66 33
2 66 32.6728
4 66 32.3457
6 66 32.0189
8 66 31.6926
10 66 31.3674
12 66 31.0439
14 66 30.723
16 66 30.4059
18 66 30.0944
20 66 29.7903
22 66 29.4959
24 66 29.2137
26 66 28.9463
28 66 28.6965
30 66 28.4669
32 66 28.2598
34 66 28.0772
36 66 27.9208
38 66 27.7916
40 66 27.6905
42 66 27.6179
44 66 27.574
