# t  x1  y1  x2  y2  x3  y3  x4  y4  x5  y5  x6  y6  x7  y7  x8  y8  x9  y9  x10  y10  x11  y11  x12  y12  x13  y13  x14  y14  x15  y15  x16  y16  x17  y17  x18  y18  x19  y19  x20  y20  x21  y21  x22  y22  x23  y23  x24  y24  x25  y25  x26  y26  x27  y27  x28  y28  x29  y29  x30  y30  x31  y31  x32  y32  x33  y33  x34  y34  x35  y35  x36  y36  x37  y37  x38  y38  x39  y39  x40  y40
2.030000 -0.341716 -0.691093 0.247047 -0.730306 0.691093 -0.341716 0.730306 0.247047 0.341716 0.691093 -0.247047 0.730306 -0.691093 0.341716 -0.730306 -0.247047 -0.416180 -0.841691 0.300881 -0.889449 0.841691 -0.416180 0.889449 0.300881 0.416180 0.841691 -0.300881 0.889449 -0.841691 0.416180 -0.889449 -0.300881 -0.443234 -0.896406 0.320441 -0.947269 0.896406 -0.443234 0.947269 0.320441 0.443234 0.896406 -0.320441 0.947269 -0.896406 0.443234 -0.947269 -0.320441 24269.253187 -72203.032407 68216.207343 -33894.300335 72203.032407 24269.253187 33894.300335 68216.207342 -24269.253187 72203.032407 -68216.207344 33894.300336 -72203.032407 -24269.253187 -33894.300335 -68216.207342 1098168741413809464789290172915932165725680543771035010324614770558578980855196013541911709523974849385467416310228492427560239887521153024.000000 -67418938885910131368981225633491562826321573192712424813437319182227406265265679680732997195512724672995030449232969062438704072085209088.000000 824194952821513205846221306854050744330093697913922106890245706511535317214527719827257645269134757482424579035779708008202369219728244736.000000 728850175086627500548023483434327938249084239865218145383470630343869048763783730934470655814849704396234184102296829666592192100846010368.000000 67418938885857319194474592179015919967415767593858633670562375902942993620105710355567508759400159166229745070304441970765517440350683136.000000 1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 67418938885857381168471666264822071709475895666143617583501403804307301555930267331110437163588830277718223793612396432441644786290524160.000000 -824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 -67418938885863568239179562497802887291812014882594511558581022623844043815748538722812789515091162907984683003856516856441691489284653056.000000 -1098168741413047432521267213843490345354345766954872816826327695383048601956443442266064051620074862523133034515620431657898394211235921920.000000 728850175062187600325879202482476677395804661751722195849598189385696298153693674426672989048346634097067470306196534966815053520979361792.000000 -824194952793877595806952766612716186898956696401135692017753189069035753165882367123175840379076266242689671623904945491693261469979246592.000000
2.040000 -0.349051 -0.688511 0.240035 -0.733667 0.688511 -0.349051 0.733667 0.240035 0.349051 0.688511 -0.240035 0.733667 -0.688511 0.349051 -0.733667 -0.240035 -0.424632 -0.837597 0.292010 -0.892530 0.837597 -0.424632 0.892530 0.292010 0.424632 0.837597 -0.292010 0.892530 -0.837597 0.424632 -0.892530 -0.292010 -0.452176 -0.891929 0.310952 -0.950426 0.891929 -0.452176 0.950426 0.310952 0.452176 0.891929 -0.310952 0.950426 -0.891929 0.452176 -0.950426 -0.310952 24269.253187 -72203.032407 68216.207343 -33894.300335 72203.032407 24269.253187 33894.300335 68216.207342 -24269.253187 72203.032407 -68216.207344 33894.300336 -72203.032407 -24269.253187 -33894.300335 -68216.207342 1098168741413809464789290172915932165725680543771035010324614770558578980855196013541911709523974849385467416310228492427560239887521153024.000000 -67418938885910131368981225633491562826321573192712424813437319182227406265265679680732997195512724672995030449232969062438704072085209088.000000 824194952821513205846221306854050744330093697913922106890245706511535317214527719827257645269134757482424579035779708008202369219728244736.000000 728850175086627500548023483434327938249084239865218145383470630343869048763783730934470655814849704396234184102296829666592192100846010368.000000 67418938885857319194474592179015919967415767593858633670562375902942993620105710355567508759400159166229745070304441970765517440350683136.000000 1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 67418938885857381168471666264822071709475895666143617583501403804307301555930267331110437163588830277718223793612396432441644786290524160.000000 -824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 -67418938885863568239179562497802887291812014882594511558581022623844043815748538722812789515091162907984683003856516856441691489284653056.000000 -1098168741413047432521267213843490345354345766954872816826327695383048601956443442266064051620074862523133034515620431657898394211235921920.000000 728850175062187600325879202482476677395804661751722195849598189385696298153693674426672989048346634097067470306196534966815053520979361792.000000 -824194952793877595806952766612716186898956696401135692017753189069035753165882367123175840379076266242689671623904945491693261469979246592.000000
2.050000 -0.356366 -0.685848 0.232979 -0.736956 0.685848 -0.356366 0.736956 0.232979 0.356366 0.685848 -0.232979 0.736956 -0.685848 0.356366 -0.736956 -0.232979 -0.433043 -0.833417 0.283108 -0.895523 0.833417 -0.433043 0.895523 0.283108 0.433043 0.833417 -0.283108 0.895523 -0.833417 0.433043 -0.895523 -0.283108 -0.461073 -0.887362 0.301432 -0.953488 0.887362 -0.461073 0.953488 0.301432 0.461073 0.887362 -0.301432 0.953488 -0.887362 0.461073 -0.953488 -0.301432 24269.253187 -72203.032407 68216.207343 -33894.300335 72203.032407 24269.253187 33894.300335 68216.207342 -24269.253187 72203.032407 -68216.207344 33894.300336 -72203.032407 -24269.253187 -33894.300335 -68216.207342 1098168741413809464789290172915932165725680543771035010324614770558578980855196013541911709523974849385467416310228492427560239887521153024.000000 -67418938885910131368981225633491562826321573192712424813437319182227406265265679680732997195512724672995030449232969062438704072085209088.000000 824194952821513205846221306854050744330093697913922106890245706511535317214527719827257645269134757482424579035779708008202369219728244736.000000 728850175086627500548023483434327938249084239865218145383470630343869048763783730934470655814849704396234184102296829666592192100846010368.000000 67418938885857319194474592179015919967415767593858633670562375902942993620105710355567508759400159166229745070304441970765517440350683136.000000 1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 67418938885857381168471666264822071709475895666143617583501403804307301555930267331110437163588830277718223793612396432441644786290524160.000000 -824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 -67418938885863568239179562497802887291812014882594511558581022623844043815748538722812789515091162907984683003856516856441691489284653056.000000 -1098168741413047432521267213843490345354345766954872816826327695383048601956443442266064051620074862523133034515620431657898394211235921920.000000 728850175062187600325879202482476677395804661751722195849598189385696298153693674426672989048346634097067470306196534966815053520979361792.000000 -824194952793877595806952766612716186898956696401135692017753189069035753165882367123175840379076266242689671623904945491693261469979246592.000000
2.060000 -0.363660 -0.683102 0.225880 -0.740173 0.683102 -0.363660 0.740173 0.225880 0.363660 0.683102 -0.225880 0.740173 -0.683102 0.363660 -0.740173 -0.225880 -0.441413 -0.829153 0.274174 -0.898426 0.829153 -0.441413 0.898426 0.274174 0.441413 0.829153 -0.274174 0.898426 -0.829153 0.441413 -0.898426 -0.274174 -0.469923 -0.882707 0.291883 -0.956454 0.882707 -0.469923 0.956454 0.291883 0.469923 0.882707 -0.291883 0.956454 -0.882707 0.469923 -0.956454 -0.291883 24269.253187 -72203.032407 68216.207343 -33894.300335 72203.032407 24269.253187 33894.300335 68216.207342 -24269.253187 72203.032407 -68216.207344 33894.300336 -72203.032407 -24269.253187 -33894.300335 -68216.207342 1098168741413809464789290172915932165725680543771035010324614770558578980855196013541911709523974849385467416310228492427560239887521153024.000000 -67418938885910131368981225633491562826321573192712424813437319182227406265265679680732997195512724672995030449232969062438704072085209088.000000 824194952821513205846221306854050744330093697913922106890245706511535317214527719827257645269134757482424579035779708008202369219728244736.000000 728850175086627500548023483434327938249084239865218145383470630343869048763783730934470655814849704396234184102296829666592192100846010368.000000 67418938885857319194474592179015919967415767593858633670562375902942993620105710355567508759400159166229745070304441970765517440350683136.000000 1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 67418938885857381168471666264822071709475895666143617583501403804307301555930267331110437163588830277718223793612396432441644786290524160.000000 -824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 -67418938885863568239179562497802887291812014882594511558581022623844043815748538722812789515091162907984683003856516856441691489284653056.000000 -1098168741413047432521267213843490345354345766954872816826327695383048601956443442266064051620074862523133034515620431657898394211235921920.000000 728850175062187600325879202482476677395804661751722195849598189385696298153693674426672989048346634097067470306196534966815053520979361792.000000 -824194952793877595806952766612716186898956696401135692017753189069035753165882367123175840379076266242689671623904945491693261469979246592.000000
2.070000 -0.370933 -0.680276 0.218738 -0.743317 0.680276 -0.370933 0.743317 0.218738 0.370933 0.680276 -0.218738 0.743317 -0.680276 0.370933 -0.743317 -0.218738 -0.449741 -0.824805 0.265211 -0.901240 0.824805 -0.449741 0.901240 0.265211 0.449741 0.824805 -0.265211 0.901240 -0.824805 0.449741 -0.901240 -0.265211 -0.478727 -0.877964 0.282304 -0.959325 0.877964 -0.478727 0.959325 0.282304 0.478727 0.877964 -0.282304 0.959325 -0.877964 0.478727 -0.959325 -0.282304 24269.253187 -72203.032407 68216.207343 -33894.300335 72203.032407 24269.253187 33894.300335 68216.207342 -24269.253187 72203.032407 -68216.207344 33894.300336 -72203.032407 -24269.253187 -33894.300335 -68216.207342 1098168741413809464789290172915932165725680543771035010324614770558578980855196013541911709523974849385467416310228492427560239887521153024.000000 -67418938885910131368981225633491562826321573192712424813437319182227406265265679680732997195512724672995030449232969062438704072085209088.000000 824194952821513205846221306854050744330093697913922106890245706511535317214527719827257645269134757482424579035779708008202369219728244736.000000 728850175086627500548023483434327938249084239865218145383470630343869048763783730934470655814849704396234184102296829666592192100846010368.000000 67418938885857319194474592179015919967415767593858633670562375902942993620105710355567508759400159166229745070304441970765517440350683136.000000 1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 67418938885857381168471666264822071709475895666143617583501403804307301555930267331110437163588830277718223793612396432441644786290524160.000000 -824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 -67418938885863568239179562497802887291812014882594511558581022623844043815748538722812789515091162907984683003856516856441691489284653056.000000 -1098168741413047432521267213843490345354345766954872816826327695383048601956443442266064051620074862523133034515620431657898394211235921920.000000 728850175062187600325879202482476677395804661751722195849598189385696298153693674426672989048346634097067470306196534966815053520979361792.000000 -824194952793877595806952766612716186898956696401135692017753189069035753165882367123175840379076266242689671623904945491693261469979246592.000000
2.080000 -0.378183 -0.677367 0.211555 -0.746387 0.677367 -0.378183 0.746387 0.211555 0.378183 0.677367 -0.211555 0.746387 -0.677367 0.378183 -0.746387 -0.211555 -0.458025 -0.820373 0.256218 -0.903964 0.820373 -0.458025 0.903964 0.256218 0.458025 0.820373 -0.256218 0.903964 -0.820373 0.458025 -0.903964 -0.256218 -0.487482 -0.873133 0.272696 -0.962100 0.873133 -0.487482 0.962100 0.272696 0.487482 0.873133 -0.272696 0.962100 -0.873133 0.487482 -0.962100 -0.272696 24269.253187 -72203.032407 68216.207343 -33894.300335 72203.032407 24269.253187 33894.300335 68216.207342 -24269.253187 72203.032407 -68216.207344 33894.300336 -72203.032407 -24269.253187 -33894.300335 -68216.207342 1098168741413809464789290172915932165725680543771035010324614770558578980855196013541911709523974849385467416310228492427560239887521153024.000000 -67418938885910131368981225633491562826321573192712424813437319182227406265265679680732997195512724672995030449232969062438704072085209088.000000 824194952821513205846221306854050744330093697913922106890245706511535317214527719827257645269134757482424579035779708008202369219728244736.000000 728850175086627500548023483434327938249084239865218145383470630343869048763783730934470655814849704396234184102296829666592192100846010368.000000 67418938885857319194474592179015919967415767593858633670562375902942993620105710355567508759400159166229745070304441970765517440350683136.000000 1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 67418938885857381168471666264822071709475895666143617583501403804307301555930267331110437163588830277718223793612396432441644786290524160.000000 -824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 -67418938885863568239179562497802887291812014882594511558581022623844043815748538722812789515091162907984683003856516856441691489284653056.000000 -1098168741413047432521267213843490345354345766954872816826327695383048601956443442266064051620074862523133034515620431657898394211235921920.000000 728850175062187600325879202482476677395804661751722195849598189385696298153693674426672989048346634097067470306196534966815053520979361792.000000 -824194952793877595806952766612716186898956696401135692017753189069035753165882367123175840379076266242689671623904945491693261469979246592.000000
2.090000 -0.385410 -0.674378 0.204331 -0.749384 0.674378 -0.385410 0.749384 0.204331 0.385410 0.674378 -0.204331 0.749384 -0.674378 0.385410 -0.749384 -0.204331 -0.466266 -0.815856 0.247198 -0.906597 0.815856 -0.466266 0.906597 0.247198 0.466266 0.815856 -0.247198 0.906597 -0.815856 0.466266 -0.906597 -0.247198 -0.496189 -0.868215 0.263062 -0.964779 0.868215 -0.496189 0.964779 0.263062 0.496189 0.868215 -0.263062 0.964779 -0.868215 0.496189 -0.964779 -0.263062 24269.253187 -72203.032407 68216.207343 -33894.300335 72203.032407 24269.253187 33894.300335 68216.207342 -24269.253187 72203.032407 -68216.207344 33894.300336 -72203.032407 -24269.253187 -33894.300335 -68216.207342 1098168741413809464789290172915932165725680543771035010324614770558578980855196013541911709523974849385467416310228492427560239887521153024.000000 -67418938885910131368981225633491562826321573192712424813437319182227406265265679680732997195512724672995030449232969062438704072085209088.000000 824194952821513205846221306854050744330093697913922106890245706511535317214527719827257645269134757482424579035779708008202369219728244736.000000 728850175086627500548023483434327938249084239865218145383470630343869048763783730934470655814849704396234184102296829666592192100846010368.000000 67418938885857319194474592179015919967415767593858633670562375902942993620105710355567508759400159166229745070304441970765517440350683136.000000 1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 67418938885857381168471666264822071709475895666143617583501403804307301555930267331110437163588830277718223793612396432441644786290524160.000000 -824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 -67418938885863568239179562497802887291812014882594511558581022623844043815748538722812789515091162907984683003856516856441691489284653056.000000 -1098168741413047432521267213843490345354345766954872816826327695383048601956443442266064051620074862523133034515620431657898394211235921920.000000 728850175062187600325879202482476677395804661751722195849598189385696298153693674426672989048346634097067470306196534966815053520979361792.000000 -824194952793877595806952766612716186898956696401135692017753189069035753165882367123175840379076266242689671623904945491693261469979246592.000000
2.100000 -0.392613 -0.671308 0.197067 -0.752305 0.671308 -0.392613 0.752305 0.197067 0.392613 0.671308 -0.197067 0.752305 -0.671308 0.392613 -0.752305 -0.197067 -0.474462 -0.811257 0.238150 -0.909141 0.811257 -0.474462 0.909141 0.238150 0.474462 0.811257 -0.238150 0.909141 -0.811257 0.474462 -0.909141 -0.238150 -0.504846 -0.863209 0.253401 -0.967361 0.863209 -0.504846 0.967361 0.253401 0.504846 0.863209 -0.253401 0.967361 -0.863209 0.504846 -0.967361 -0.253401 24269.253187 -72203.032407 68216.207343 -33894.300335 72203.032407 24269.253187 33894.300335 68216.207342 -24269.253187 72203.032407 -68216.207344 33894.300336 -72203.032407 -24269.253187 -33894.300335 -68216.207342 1098168741413809464789290172915932165725680543771035010324614770558578980855196013541911709523974849385467416310228492427560239887521153024.000000 -67418938885910131368981225633491562826321573192712424813437319182227406265265679680732997195512724672995030449232969062438704072085209088.000000 824194952821513205846221306854050744330093697913922106890245706511535317214527719827257645269134757482424579035779708008202369219728244736.000000 728850175086627500548023483434327938249084239865218145383470630343869048763783730934470655814849704396234184102296829666592192100846010368.000000 67418938885857319194474592179015919967415767593858633670562375902942993620105710355567508759400159166229745070304441970765517440350683136.000000 1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 67418938885857381168471666264822071709475895666143617583501403804307301555930267331110437163588830277718223793612396432441644786290524160.000000 -824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 -67418938885863568239179562497802887291812014882594511558581022623844043815748538722812789515091162907984683003856516856441691489284653056.000000 -1098168741413047432521267213843490345354345766954872816826327695383048601956443442266064051620074862523133034515620431657898394211235921920.000000 728850175062187600325879202482476677395804661751722195849598189385696298153693674426672989048346634097067470306196534966815053520979361792.000000 -824194952793877595806952766612716186898956696401135692017753189069035753165882367123175840379076266242689671623904945491693261469979246592.000000
2.110000 -0.399790 -0.668157 0.189764 -0.755152 0.668157 -0.399790 0.755152 0.189764 0.399790 0.668157 -0.189764 0.755152 -0.668157 0.399790 -0.755152 -0.189764 -0.482612 -0.806575 0.229076 -0.911593 0.806575 -0.482612 0.911593 0.229076 0.482612 0.806575 -0.229076 0.911593 -0.806575 0.482612 -0.911593 -0.229076 -0.513453 -0.858118 0.243715 -0.969847 0.858118 -0.513453 0.969847 0.243715 0.513453 0.858118 -0.243715 0.969847 -0.858118 0.513453 -0.969847 -0.243715 24269.253187 -72203.032407 68216.207343 -33894.300335 72203.032407 24269.253187 33894.300335 68216.207342 -24269.253187 72203.032407 -68216.207344 33894.300336 -72203.032407 -24269.253187 -33894.300335 -68216.207342 1098168741413809464789290172915932165725680543771035010324614770558578980855196013541911709523974849385467416310228492427560239887521153024.000000 -67418938885910131368981225633491562826321573192712424813437319182227406265265679680732997195512724672995030449232969062438704072085209088.000000 824194952821513205846221306854050744330093697913922106890245706511535317214527719827257645269134757482424579035779708008202369219728244736.000000 728850175086627500548023483434327938249084239865218145383470630343869048763783730934470655814849704396234184102296829666592192100846010368.000000 67418938885857319194474592179015919967415767593858633670562375902942993620105710355567508759400159166229745070304441970765517440350683136.000000 1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 67418938885857381168471666264822071709475895666143617583501403804307301555930267331110437163588830277718223793612396432441644786290524160.000000 -824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 -67418938885863568239179562497802887291812014882594511558581022623844043815748538722812789515091162907984683003856516856441691489284653056.000000 -1098168741413047432521267213843490345354345766954872816826327695383048601956443442266064051620074862523133034515620431657898394211235921920.000000 728850175062187600325879202482476677395804661751722195849598189385696298153693674426672989048346634097067470306196534966815053520979361792.000000 -824194952793877595806952766612716186898956696401135692017753189069035753165882367123175840379076266242689671623904945491693261469979246592.000000
2.120000 -0.406941 -0.664925 0.182422 -0.757924 0.664925 -0.406941 0.757924 0.182422 0.406941 0.664925 -0.182422 0.757924 -0.664925 0.406941 -0.757924 -0.182422 -0.490716 -0.801811 0.219977 -0.913955 0.801811 -0.490716 0.913955 0.219977 0.490716 0.801811 -0.219977 0.913955 -0.801811 0.490716 -0.913955 -0.219977 -0.522008 -0.852940 0.234004 -0.972236 0.852940 -0.522008 0.972236 0.234004 0.522008 0.852940 -0.234004 0.972236 -0.852940 0.522008 -0.972236 -0.234004 24269.253187 -72203.032407 68216.207343 -33894.300335 72203.032407 24269.253187 33894.300335 68216.207342 -24269.253187 72203.032407 -68216.207344 33894.300336 -72203.032407 -24269.253187 -33894.300335 -68216.207342 1098168741413809464789290172915932165725680543771035010324614770558578980855196013541911709523974849385467416310228492427560239887521153024.000000 -67418938885910131368981225633491562826321573192712424813437319182227406265265679680732997195512724672995030449232969062438704072085209088.000000 824194952821513205846221306854050744330093697913922106890245706511535317214527719827257645269134757482424579035779708008202369219728244736.000000 728850175086627500548023483434327938249084239865218145383470630343869048763783730934470655814849704396234184102296829666592192100846010368.000000 67418938885857319194474592179015919967415767593858633670562375902942993620105710355567508759400159166229745070304441970765517440350683136.000000 1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 67418938885857381168471666264822071709475895666143617583501403804307301555930267331110437163588830277718223793612396432441644786290524160.000000 -824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 -67418938885863568239179562497802887291812014882594511558581022623844043815748538722812789515091162907984683003856516856441691489284653056.000000 -1098168741413047432521267213843490345354345766954872816826327695383048601956443442266064051620074862523133034515620431657898394211235921920.000000 728850175062187600325879202482476677395804661751722195849598189385696298153693674426672989048346634097067470306196534966815053520979361792.000000 -824194952793877595806952766612716186898956696401135692017753189069035753165882367123175840379076266242689671623904945491693261469979246592.000000
2.130000 -0.414064 -0.661613 0.175043 -0.760619 0.661613 -0.414064 0.760619 0.175043 0.414064 0.661613 -0.175043 0.760619 -0.661613 0.414064 -0.760619 -0.175043 -0.498773 -0.796965 0.210853 -0.916225 0.796965 -0.498773 0.916225 0.210853 0.498773 0.796965 -0.210853 0.916225 -0.796965 0.498773 -0.916225 -0.210853 -0.530511 -0.847678 0.224271 -0.974527 0.847678 -0.530511 0.974527 0.224271 0.530511 0.847678 -0.224271 0.974527 -0.847678 0.530511 -0.974527 -0.224271 24269.253187 -72203.032407 68216.207343 -33894.300335 72203.032407 24269.253187 33894.300335 68216.207342 -24269.253187 72203.032407 -68216.207344 33894.300336 -72203.032407 -24269.253187 -33894.300335 -68216.207342 1098168741413809464789290172915932165725680543771035010324614770558578980855196013541911709523974849385467416310228492427560239887521153024.000000 -67418938885910131368981225633491562826321573192712424813437319182227406265265679680732997195512724672995030449232969062438704072085209088.000000 824194952821513205846221306854050744330093697913922106890245706511535317214527719827257645269134757482424579035779708008202369219728244736.000000 728850175086627500548023483434327938249084239865218145383470630343869048763783730934470655814849704396234184102296829666592192100846010368.000000 67418938885857319194474592179015919967415767593858633670562375902942993620105710355567508759400159166229745070304441970765517440350683136.000000 1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -1098168741412947943597964281429348082100486834913378641921541571059546262312754644194482986762528171546961857365250869180488628195811131392.000000 67418938885857381168471666264822071709475895666143617583501403804307301555930267331110437163588830277718223793612396432441644786290524160.000000 -824194952813274300043196241003163285867254264251780742225291128605285918116823981849631687888278968055411797511902966834931496849342726144.000000 -728850175079340928500036869471305582776879516982329576214911470069151596836772183799844509466573328175511117410653649583144869006017560576.000000 -67418938885863568239179562497802887291812014882594511558581022623844043815748538722812789515091162907984683003856516856441691489284653056.000000 -1098168741413047432521267213843490345354345766954872816826327695383048601956443442266064051620074862523133034515620431657898394211235921920.000000 728850175062187600325879202482476677395804661751722195849598189385696298153693674426672989048346634097067470306196534966815053520979361792.000000 -824194952793877595806952766612716186898956696401135692017753189069035753165882367123175840379076266242689671623904945491693261469979246592.000000
