# type = 2
# x0 = 0.1, y0 = 0, z0 = 0
# projection: horizontal = z, vertical = x
# z   x
-1.060761 -1.948058
-1.054276 -1.948390
-1.047791 -1.948719
-1.041303 -1.949047
-1.034815 -1.949372
-1.028325 -1.949695
-1.021834 -1.950016
-1.015342 -1.950335
-1.008848 -1.950652
-1.002353 -1.950967
-0.995857 -1.951280
-0.989360 -1.951590
-0.982862 -1.951899
-0.976363 -1.952205
-0.969862 -1.952509
-0.963361 -1.952811
-0.956858 -1.953111
-0.950355 -1.953409
-0.943851 -1.953705
-0.937346 -1.953998
-0.930839 -1.954290
-0.924332 -1.954579
-0.917825 -1.954866
-0.911316 -1.955151
-0.904807 -1.955434
-0.898297 -1.955715
-0.891786 -1.955994
-0.885275 -1.956271
-0.878763 -1.956545
-0.872250 -1.956817
-0.865737 -1.957087
-0.859223 -1.957356
-0.852709 -1.957621
-0.846194 -1.957885
-0.839679 -1.958147
-0.833164 -1.958406
-0.826648 -1.958664
-0.820131 -1.958919
-0.813615 -1.959172
-0.807098 -1.959423
-0.800580 -1.959671
-0.794063 -1.959918
-0.787545 -1.960162
-0.781027 -1.960405
-0.774509 -1.960645
-0.767991 -1.960883
-0.761473 -1.961118
-0.754955 -1.961352
-0.748437 -1.961584
-0.741919 -1.961813
-0.735400 -1.962040
-0.728882 -1.962265
-0.722364 -1.962488
-0.715846 -1.962708
-0.709329 -1.962927
-0.702811 -1.963143
-0.696294 -1.963357
-0.689777 -1.963569
-0.683260 -1.963779
-0.676743 -1.963987
-0.670227 -1.964192
-0.663712 -1.964395
-0.657196 -1.964596
-0.650681 -1.964795
-0.644167 -1.964992
-0.637653 -1.965187
-0.631140 -1.965379
-0.624627 -1.965569
-0.618115 -1.965757
-0.611603 -1.965943
-0.605092 -1.966126
-0.598582 -1.966308
-0.592072 -1.966487
-0.585563 -1.966664
-0.579055 -1.966839
-0.572548 -1.967012
-0.566042 -1.967182
-0.559536 -1.967350
-0.553032 -1.967516
-0.546528 -1.967680
-0.540025 -1.967842
-0.533523 -1.968002
-0.527023 -1.968159
-0.520523 -1.968314
-0.514025 -1.968467
-0.507527 -1.968617
-0.501031 -1.968766
-0.494536 -1.968912
-0.488042 -1.969056
-0.481549 -1.969198
-0.475058 -1.969338
-0.468567 -1.969475
-0.462079 -1.969610
-0.455591 -1.969744
-0.449105 -1.969874
-0.442620 -1.970003
-0.436137 -1.970129
-0.429656 -1.970254
-0.423175 -1.970376
-0.416697 -1.970495
-0.410220 -1.970613
-0.403744 -1.970728
-0.397270 -1.970841
-0.390798 -1.970952
-0.384328 -1.971061
-0.377859 -1.971167
-0.371392 -1.971272
-0.364927 -1.971374
-0.358463 -1.971473
-0.352002 -1.971571
-0.345542 -1.971666
-0.339085 -1.971759
-0.332629 -1.971850
-0.326175 -1.971939
-0.319723 -1.972025
-0.313274 -1.972110
-0.306826 -1.972192
-0.300380 -1.972271
-0.293937 -1.972349
-0.287495 -1.972424
-0.281056 -1.972497
-0.274619 -1.972568
-0.268185 -1.972637
-0.261752 -1.972703
-0.255322 -1.972767
-0.248895 -1.972829
-0.242469 -1.972889
-0.236046 -1.972946
-0.229626 -1.973002
-0.223208 -1.973055
-0.216792 -1.973105
-0.210379 -1.973154
-0.203969 -1.973200
-0.197561 -1.973244
-0.191156 -1.973286
-0.184753 -1.973326
-0.178353 -1.973363
-0.171956 -1.973398
-0.165561 -1.973431
-0.159170 -1.973462
-0.152781 -1.973490
-0.146395 -1.973516
-0.140011 -1.973540
-0.133631 -1.973562
-0.127254 -1.973581
-0.120879 -1.973598
-0.114508 -1.973613
-0.108139 -1.973626
-0.101774 -1.973636
-0.095412 -1.973645
-0.089052 -1.973650
-0.082696 -1.973654
-0.076343 -1.973656
-0.069994 -1.973655
-0.063647 -1.973652
-0.057304 -1.973647
-0.050964 -1.973639
-0.044627 -1.973629
-0.038294 -1.973617
-0.031964 -1.973603
-0.025638 -1.973587
-0.019315 -1.973568
-0.012995 -1.973547
-0.006679 -1.973524
-0.000366 -1.973498
0.005943 -1.973470
0.012248 -1.973440
0.018550 -1.973408
0.024848 -1.973374
0.031142 -1.973337
0.037433 -1.973298
0.043720 -1.973257
0.050003 -1.973213
0.056283 -1.973168
0.062558 -1.973120
0.068830 -1.973069
0.075098 -1.973017
0.081362 -1.972962
0.087621 -1.972905
0.093877 -1.972846
0.100129 -1.972784
0.106377 -1.972721
0.112621 -1.972655
0.118861 -1.972587
0.125096 -1.972516
0.131328 -1.972443
0.137555 -1.972368
0.143778 -1.972291
0.149996 -1.972212
0.156211 -1.972130
0.162421 -1.972046
0.168627 -1.971960
0.174828 -1.971871
0.181025 -1.971781
0.187218 -1.971688
0.193406 -1.971592
0.199589 -1.971495
0.205768 -1.971395
0.211943 -1.971293
0.218113 -1.971189
0.224278 -1.971083
0.230438 -1.970974
0.236594 -1.970863
0.242746 -1.970750
0.248892 -1.970634
0.255034 -1.970517
0.261171 -1.970397
0.267303 -1.970274
0.273430 -1.970150
0.279553 -1.970023
0.285670 -1.969894
0.291783 -1.969763
0.297890 -1.969630
0.303993 -1.969494
0.310090 -1.969356
0.316183 -1.969216
0.322270 -1.969073
0.328352 -1.968929
0.334429 -1.968782
0.340501 -1.968633
0.346568 -1.968481
0.352629 -1.968328
0.358685 -1.968172
0.364736 -1.968014
0.370782 -1.967853
0.376822 -1.967691
0.382857 -1.967526
0.388886 -1.967359
0.394910 -1.967189
0.400929 -1.967018
0.406941 -1.966844
0.412949 -1.966668
0.418951 -1.966489
0.424947 -1.966309
0.430938 -1.966126
0.436923 -1.965941
0.442902 -1.965754
0.448875 -1.965564
0.454843 -1.965373
0.460805 -1.965179
0.466762 -1.964982
0.472712 -1.964784
0.478657 -1.964583
0.484595 -1.964380
0.490528 -1.964175
0.496455 -1.963968
0.502376 -1.963758
0.508290 -1.963546
0.514199 -1.963332
0.520102 -1.963116
0.525999 -1.962897
0.531889 -1.962677
0.537774 -1.962454
0.543652 -1.962228
0.549524 -1.962001
0.555390 -1.961771
0.561249 -1.961539
0.567102 -1.961305
0.572949 -1.961069
0.578790 -1.960830
0.584624 -1.960589
0.590452 -1.960346
0.596273 -1.960101
0.602088 -1.959854
0.607896 -1.959604
0.613698 -1.959352
0.619493 -1.959098
0.625282 -1.958842
0.631064 -1.958583
0.636840 -1.958322
0.642609 -1.958059
0.648371 -1.957794
0.654126 -1.957526
0.659875 -1.957257
0.665617 -1.956985
0.671352 -1.956711
0.677080 -1.956435
0.682801 -1.956156
0.688516 -1.955875
0.694223 -1.955593
0.699924 -1.955307
0.705617 -1.955020
0.711304 -1.954731
0.716983 -1.954439
0.722656 -1.954145
0.728321 -1.953849
0.733980 -1.953550
0.739631 -1.953250
0.745275 -1.952947
0.750912 -1.952642
0.756541 -1.952335
0.762163 -1.952026
0.767778 -1.951714
0.773386 -1.951400
0.778986 -1.951084
0.784579 -1.950766
0.790165 -1.950446
0.795743 -1.950124
0.801314 -1.949799
0.806877 -1.949472
0.812433 -1.949143
0.817981 -1.948812
0.823521 -1.948478
0.829054 -1.948143
0.834580 -1.947805
0.840098 -1.947465
0.845608 -1.947123
0.851110 -1.946778
0.856605 -1.946432
0.862091 -1.946083
0.867570 -1.945732
0.873042 -1.945379
0.878505 -1.945024
0.883961 -1.944667
0.889408 -1.944307
0.894848 -1.943945
0.900280 -1.943581
0.905704 -1.943215
0.911120 -1.942847
0.916527 -1.942477
0.921927 -1.942104
0.927319 -1.941729
0.932702 -1.941353
0.938078 -1.940973
0.943445 -1.940592
0.948804 -1.940209
0.954155 -1.939823
0.959497 -1.939436
0.964831 -1.939046
0.970157 -1.938654
0.975475 -1.938260
0.980784 -1.937864
0.986085 -1.937465
0.991378 -1.937065
0.996662 -1.936662
1.001937 -1.936257
1.007205 -1.935850
1.012463 -1.935441
1.017713 -1.935030
1.022955 -1.934616
1.028188 -1.934201
1.033412 -1.933783
1.038627 -1.933363
1.043834 -1.932941
1.049033 -1.932517
1.054222 -1.932091
1.059403 -1.931663
1.064575 -1.931232
1.069738 -1.930800
1.074892 -1.930365
1.080038 -1.929928
1.085175 -1.929489
1.090302 -1.929048
1.095421 -1.928605
1.100531 -1.928160
1.105632 -1.927713
1.110723 -1.927263
1.115806 -1.926811
1.120880 -1.926358
1.125945 -1.925902
1.131000 -1.925444
1.136046 -1.924984
1.141083 -1.924522
1.146111 -1.924058
1.151130 -1.923591
1.156140 -1.923123
1.161140 -1.922652
1.166131 -1.922180
1.171112 -1.921705
1.176085 -1.921228
1.181048 -1.920750
1.186001 -1.920269
1.190945 -1.919786
1.195880 -1.919300
1.200805 -1.918813
1.205721 -1.918324
1.210627 -1.917833
1.215523 -1.917339
1.220410 -1.916844
1.225288 -1.916346
1.230155 -1.915847
1.235013 -1.915345
1.239862 -1.914841
1.244701 -1.914335
1.249530 -1.913828
1.254349 -1.913318
1.259158 -1.912806
1.263958 -1.912292
1.268748 -1.911776
1.273528 -1.911257
1.278298 -1.910737
1.283058 -1.910215
1.287808 -1.909691
1.292549 -1.909164
1.297279 -1.908636
1.301999 -1.908106
1.306710 -1.907573
1.311410 -1.907039
1.316100 -1.906502
1.320780 -1.905964
1.325450 -1.905423
1.330110 -1.904881
1.334760 -1.904336
1.339399 -1.903789
1.344029 -1.903241
1.348648 -1.902690
1.353257 -1.902137
1.357855 -1.901583
1.362443 -1.901026
1.367021 -1.900467
1.371589 -1.899906
1.376146 -1.899344
1.380692 -1.898779
1.385229 -1.898212
1.389754 -1.897643
1.394270 -1.897073
1.398774 -1.896500
1.403269 -1.895925
1.407752 -1.895349
1.412226 -1.894770
1.416688 -1.894189
1.421140 -1.893607
1.425581 -1.893022
1.430012 -1.892435
1.434432 -1.891847
1.438841 -1.891256
1.443240 -1.890664
1.447627 -1.890069
1.452004 -1.889473
1.456370 -1.888874
1.460726 -1.888274
1.465070 -1.887671
1.469404 -1.887067
1.473727 -1.886461
1.478038 -1.885853
1.482339 -1.885242
1.486629 -1.884630
1.490908 -1.884016
1.495176 -1.883400
1.499432 -1.882782
1.503678 -1.882162
1.507913 -1.881540
1.512136 -1.880917
1.516349 -1.880291
1.520550 -1.879663
1.524740 -1.879034
1.528919 -1.878402
1.533087 -1.877769
1.537243 -1.877134
1.541389 -1.876496
1.545523 -1.875857
1.549645 -1.875216
1.553757 -1.874573
1.557857 -1.873928
1.561945 -1.873282
1.566022 -1.872633
1.570088 -1.871982
1.574143 -1.871330
1.578185 -1.870676
1.582217 -1.870019
1.586237 -1.869361
1.590245 -1.868701
1.594242 -1.868039
1.598227 -1.867375
1.602201 -1.866710
1.606163 -1.866042
1.610114 -1.865373
1.614053 -1.864702
1.617980 -1.864028
1.621895 -1.863353
1.625799 -1.862677
1.629691 -1.861998
1.633571 -1.861317
1.637440 -1.860635
1.641297 -1.859951
1.645141 -1.859264
1.648974 -1.858576
1.652796 -1.857887
1.656605 -1.857195
1.660402 -1.856502
1.664188 -1.855806
1.667961 -1.855109
1.671723 -1.854410
1.675473 -1.853709
1.679210 -1.853007
1.682936 -1.852302
1.686649 -1.851596
1.690351 -1.850888
1.694040 -1.850178
1.697717 -1.849466
1.701382 -1.848753
1.705035 -1.848037
1.708676 -1.847320
1.712305 -1.846601
1.715921 -1.845881
1.719526 -1.845158
1.723117 -1.844434
1.726697 -1.843708
1.730265 -1.842980
1.733820 -1.842250
1.737362 -1.841519
1.740893 -1.840786
1.744411 -1.840051
1.747917 -1.839314
1.751410 -1.838576
1.754891 -1.837836
1.758359 -1.837094
1.761815 -1.836350
1.765259 -1.835604
1.768690 -1.834857
1.772108 -1.834108
1.775514 -1.833357
1.778907 -1.832605
1.782288 -1.831851
1.785656 -1.831095
1.789012 -1.830337
1.792355 -1.829578
1.795685 -1.828817
1.799003 -1.828054
1.802308 -1.827289
1.805600 -1.826523
1.808880 -1.825755
1.812146 -1.824985
1.815400 -1.824214
1.818642 -1.823441
1.821870 -1.822666
1.825086 -1.821889
1.828288 -1.821111
1.831478 -1.820331
1.834655 -1.819550
1.837819 -1.818767
1.840971 -1.817982
1.844109 -1.817195
1.847234 -1.816407
1.850347 -1.815617
1.853446 -1.814825
1.856533 -1.814032
1.859606 -1.813237
1.862667 -1.812440
1.865714 -1.811642
1.868748 -1.810842
1.871769 -1.810041
1.874777 -1.809237
1.877772 -1.808433
1.880754 -1.807626
1.883723 -1.806818
1.886678 -1.806008
1.889621 -1.805197
1.892550 -1.804384
1.895466 -1.803569
1.898368 -1.802753
1.901258 -1.801935
1.904134 -1.801116
1.906997 -1.800295
1.909846 -1.799472
1.912682 -1.798648
1.915505 -1.797822
1.918315 -1.796995
1.921111 -1.796166
1.923894 -1.795335
1.926663 -1.794503
1.929419 -1.793669
1.932161 -1.792834
1.934890 -1.791997
1.937606 -1.791158
1.940308 -1.790318
1.942997 -1.789476
1.945672 -1.788633
1.948333 -1.787789
1.950981 -1.786942
1.953615 -1.786094
1.956236 -1.785245
1.958843 -1.784394
1.961437 -1.783542
1.964017 -1.782688
1.966583 -1.781832
1.969136 -1.780975
1.971675 -1.780117
1.974200 -1.779256
1.976712 -1.778395
1.979210 -1.777532
1.981694 -1.776667
1.984164 -1.775801
1.986621 -1.774933
1.989064 -1.774064
1.991493 -1.773194
1.993908 -1.772321
1.996309 -1.771448
1.998697 -1.770573
2.001070 -1.769696
2.003430 -1.768818
2.005776 -1.767939
2.008108 -1.767058
2.010426 -1.766175
2.012731 -1.765291
2.015021 -1.764406
2.017297 -1.763519
2.019559 -1.762631
2.021808 -1.761741
2.024042 -1.760850
2.026262 -1.759958
2.028469 -1.759064
2.030661 -1.758168
2.032839 -1.757271
2.035003 -1.756373
2.037153 -1.755473
2.039289 -1.754572
2.041411 -1.753670
2.043519 -1.752766
2.045612 -1.751860
2.047692 -1.750953
2.049757 -1.750045
2.051808 -1.749136
2.053845 -1.748225
2.055868 -1.747313
2.057876 -1.746399
2.059871 -1.745484
2.061851 -1.744567
2.063816 -1.743649
2.065768 -1.742730
2.067705 -1.741810
2.069628 -1.740888
2.071537 -1.739965
2.073431 -1.739040
2.075311 -1.738114
2.077176 -1.737187
2.079028 -1.736258
2.080865 -1.735328
2.082687 -1.734397
2.084495 -1.733464
2.086289 -1.732530
2.088068 -1.731595
2.089833 -1.730658
2.091583 -1.729721
2.093319 -1.728781
2.095041 -1.727841
2.096748 -1.726899
2.098441 -1.725956
2.100119 -1.725012
2.101782 -1.724066
2.103431 -1.723119
2.105066 -1.722171
2.106685 -1.721221
2.108291 -1.720271
2.109882 -1.719319
2.111458 -1.718365
2.113019 -1.717411
2.114566 -1.716455
2.116099 -1.715498
2.117617 -1.714540
2.119120 -1.713580
2.120608 -1.712619
2.122082 -1.711657
2.123541 -1.710694
2.124986 -1.709730
2.126416 -1.708764
2.127831 -1.707797
2.129231 -1.706829
2.130617 -1.705860
2.131988 -1.704889
2.133344 -1.703917
2.134685 -1.702945
2.136012 -1.701970
2.137324 -1.700995
2.138621 -1.700019
2.139904 -1.699041
2.141171 -1.698062
2.142424 -1.697082
2.143662 -1.696101
2.144885 -1.695119
2.146093 -1.694135
2.147287 -1.693151
2.148465 -1.692165
2.149629 -1.691178
2.150778 -1.690190
2.151911 -1.689201
2.153031 -1.688210
2.154135 -1.687219
2.155224 -1.686226
2.156298 -1.685233
2.157357 -1.684238
2.158402 -1.683242
2.159431 -1.682245
2.160446 -1.681247
2.161445 -1.680247
2.162430 -1.679247
2.163399 -1.678246
2.164354 -1.677243
2.165294 -1.676240
2.166218 -1.675235
2.167128 -1.674229
2.168022 -1.673223
2.168902 -1.672215
2.169766 -1.671206
2.170616 -1.670196
2.171450 -1.669185
2.172269 -1.668173
2.173073 -1.667160
2.173863 -1.666145
2.174637 -1.665130
2.175395 -1.664114
2.176139 -1.663097
2.176868 -1.662079
2.177582 -1.661059
2.178280 -1.660039
2.178963 -1.659018
2.179632 -1.657996
2.180285 -1.656972
2.180923 -1.655948
2.181545 -1.654923
2.182153 -1.653897
2.182745 -1.652869
2.183322 -1.651841
2.183884 -1.650812
2.184431 -1.649782
2.184963 -1.648751
2.185479 -1.647719
2.185980 -1.646686
2.186466 -1.645652
2.186937 -1.644617
2.187393 -1.643581
2.187833 -1.642545
2.188258 -1.641507
2.188668 -1.640468
2.189062 -1.639429
2.189442 -1.638388
2.189805 -1.637347
2.190154 -1.636305
2.190488 -1.635262
2.190806 -1.634218
2.191109 -1.633173
2.191396 -1.632127
2.191668 -1.631080
2.191925 -1.630032
2.192167 -1.628984
2.192393 -1.627935
2.192604 -1.626884
2.192800 -1.625833
2.192980 -1.624781
2.193145 -1.623729
2.193295 -1.622675
2.193429 -1.621621
2.193548 -1.620565
2.193651 -1.619509
2.193739 -1.618452
2.193812 -1.617395
2.193870 -1.616336
2.193912 -1.615277
2.193938 -1.614216
2.193950 -1.613155
2.193946 -1.612093
2.193926 -1.611031
2.193891 -1.609967
2.193841 -1.608903
2.193775 -1.607838
2.193694 -1.606773
2.193598 -1.605706
2.193486 -1.604639
2.193358 -1.603571
2.193216 -1.602502
2.193057 -1.601432
2.192884 -1.600362
2.192695 -1.599291
2.192490 -1.598219
2.192270 -1.597147
2.192035 -1.596073
2.191784 -1.594999
2.191518 -1.593925
2.191236 -1.592849
2.190939 -1.591773
2.190626 -1.590696
2.190298 -1.589619
2.189954 -1.588541
2.189595 -1.587462
2.189221 -1.586382
2.188831 -1.585302
2.188425 -1.584221
2.188004 -1.583139
2.187568 -1.582057
2.187116 -1.580974
2.186648 -1.579890
2.186166 -1.578806
2.185667 -1.577721
2.185153 -1.576636
2.184624 -1.575549
2.184079 -1.574463
2.183519 -1.573375
2.182943 -1.572287
2.182352 -1.571198
2.181745 -1.570109
2.181122 -1.569019
2.180485 -1.567928
2.179831 -1.566837
2.179162 -1.565746
2.178478 -1.564653
2.177778 -1.563560
2.177063 -1.562467
2.176332 -1.561373
2.175586 -1.560278
2.174824 -1.559183
2.174046 -1.558087
2.173253 -1.556991
2.172445 -1.555894
2.171621 -1.554797
2.170782 -1.553699
2.169927 -1.552600
2.169056 -1.551501
2.168170 -1.550402
2.167269 -1.549302
2.166352 -1.548201
2.165419 -1.547100
2.164471 -1.545998
2.163508 -1.544896
2.162529 -1.543794
2.161534 -1.542691
2.160524 -1.541587
2.159498 -1.540483
2.158457 -1.539378
2.157401 -1.538273
2.156328 -1.537168
2.155241 -1.536062
2.154138 -1.534956
2.153019 -1.533849
2.151885 -1.532742
2.150735 -1.531634
2.149570 -1.530526
2.148389 -1.529417
2.147193 -1.528308
2.145981 -1.527199
2.144754 -1.526089
2.143512 -1.524978
2.142253 -1.523868
2.140980 -1.522757
2.139691 -1.521645
2.138386 -1.520533
2.137066 -1.519421
2.135730 -1.518308
2.134379 -1.517195
2.133013 -1.516082
2.131630 -1.514968
2.130233 -1.513854
2.128820 -1.512740
2.127391 -1.511625
2.125947 -1.510510
2.124488 -1.509394
2.123013 -1.508278
2.121523 -1.507162
2.120017 -1.506045
2.118495 -1.504929
2.116959 -1.503811
2.115406 -1.502694
2.113839 -1.501576
2.112256 -1.500458
2.110657 -1.499340
2.109043 -1.498221
2.107414 -1.497102
2.105769 -1.495983
2.104109 -1.494863
2.102433 -1.493743
2.100742 -1.492623
2.099035 -1.491503
2.097313 -1.490383
2.095576 -1.489262
2.093823 -1.488141
2.092055 -1.487019
2.090271 -1.485898
2.088472 -1.484776
2.086658 -1.483654
2.084828 -1.482532
2.082983 -1.481409
2.081122 -1.480287
2.079246 -1.479164
2.077355 -1.478041
2.075448 -1.476918
2.073526 -1.475794
2.071588 -1.474670
2.069636 -1.473547
2.067668 -1.472423
2.065684 -1.471299
2.063685 -1.470174
2.061671 -1.469050
2.059642 -1.467925
2.057597 -1.466800
2.055537 -1.465675
2.053461 -1.464550
2.051371 -1.463425
2.049265 -1.462300
2.047143 -1.461174
2.045007 -1.460049
2.042855 -1.458923
2.040688 -1.457797
2.038505 -1.456671
2.036307 -1.455545
2.034094 -1.454419
2.031866 -1.453293
2.029623 -1.452167
2.027364 -1.451041
2.025090 -1.449914
2.022801 -1.448788
2.020496 -1.447661
2.018177 -1.446535
2.015842 -1.445408
2.013492 -1.444281
2.011126 -1.443155
2.008746 -1.442028
2.006350 -1.440901
2.003939 -1.439774
2.001513 -1.438647
1.999072 -1.437520
1.996616 -1.436394
1.994144 -1.435267
1.991658 -1.434140
1.989156 -1.433013
1.986639 -1.431886
1.984107 -1.430759
1.981560 -1.429632
1.978998 -1.428506
1.976421 -1.427379
1.973828 -1.426252
1.971221 -1.425126
1.968598 -1.423999
1.965960 -1.422872
1.963308 -1.421746
1.960640 -1.420619
1.957957 -1.419493
1.955259 -1.418367
1.952546 -1.417240
1.949819 -1.416114
1.947076 -1.414988
1.944318 -1.413862
1.941545 -1.412736
1.938757 -1.411610
1.935954 -1.410485
1.933136 -1.409359
1.930304 -1.408234
1.927456 -1.407108
1.924593 -1.405983
1.921716 -1.404858
1.918823 -1.403733
1.915916 -1.402608
1.912994 -1.401484
1.910056 -1.400359
1.907104 -1.399235
1.904137 -1.398111
1.901155 -1.396987
1.898159 -1.395863
1.895147 -1.394739
1.892121 -1.393616
1.889080 -1.392493
1.886024 -1.391370
1.882953 -1.390247
1.879867 -1.389124
1.876767 -1.388002
1.873652 -1.386880
1.870522 -1.385758
1.867377 -1.384636
1.864218 -1.383514
1.861043 -1.382393
1.857855 -1.381272
1.854651 -1.380151
1.851433 -1.379031
1.848200 -1.377911
1.844952 -1.376791
1.841690 -1.375671
1.838413 -1.374551
1.835121 -1.373432
1.831815 -1.372313
1.828494 -1.371195
1.825158 -1.370076
1.821808 -1.368958
1.818443 -1.367841
1.815064 -1.366723
1.811670 -1.365606
1.808262 -1.364489
1.804839 -1.363373
1.801401 -1.362257
1.797949 -1.361141
1.794483 -1.360026
1.791002 -1.358911
1.787506 -1.357796
1.783996 -1.356682
1.780472 -1.355568
1.776933 -1.354454
1.773379 -1.353341
1.769812 -1.352228
1.766229 -1.351115
1.762633 -1.350003
1.759022 -1.348891
1.755396 -1.347780
1.751757 -1.346669
1.748103 -1.345559
1.744434 -1.344449
1.740752 -1.343339
1.737055 -1.342230
1.733343 -1.341121
1.729618 -1.340013
1.725878 -1.338905
1.722124 -1.337797
1.718355 -1.336690
1.714573 -1.335584
1.710776 -1.334478
1.706965 -1.333372
1.703139 -1.332267
1.699300 -1.331162
1.695446 -1.330058
1.691579 -1.328954
1.687697 -1.327851
1.683801 -1.326748
1.679891 -1.325646
1.675967 -1.324544
1.672028 -1.323443
1.668076 -1.322342
1.664110 -1.321242
1.660129 -1.320142
1.656135 -1.319043
1.652126 -1.317945
1.648104 -1.316847
1.644067 -1.315749
1.640017 -1.314652
1.635953 -1.313556
1.631874 -1.312460
1.627782 -1.311365
1.623676 -1.310270
1.619556 -1.309176
1.615422 -1.308083
1.611275 -1.306990
1.607113 -1.305898
1.602938 -1.304806
1.598749 -1.303715
1.594546 -1.302624
1.590329 -1.301535
1.586098 -1.300445
1.581854 -1.299357
1.577596 -1.298269
1.573324 -1.297182
1.569039 -1.296095
1.564740 -1.295009
1.560427 -1.293923
1.556100 -1.292839
1.551760 -1.291755
1.547406 -1.290671
1.543039 -1.289588
1.538658 -1.288506
1.534264 -1.287425
1.529856 -1.286344
1.525434 -1.285264
1.520999 -1.284185
1.516550 -1.283107
1.512088 -1.282029
1.507612 -1.280952
1.503123 -1.279875
1.498621 -1.278799
1.494105 -1.277724
1.489576 -1.276650
1.485033 -1.275577
1.480477 -1.274504
1.475907 -1.273432
1.471324 -1.272361
1.466728 -1.271290
1.462119 -1.270220
1.457496 -1.269151
1.452860 -1.268083
1.448211 -1.267016
1.443548 -1.265949
1.438873 -1.264883
1.434184 -1.263818
1.429482 -1.262754
1.424767 -1.261691
1.420038 -1.260628
1.415297 -1.259566
1.410542 -1.258505
1.405774 -1.257445
1.400994 -1.256386
1.396200 -1.255327
1.391393 -1.254270
1.386573 -1.253213
1.381740 -1.252157
1.376894 -1.251102
1.372035 -1.250048
1.367164 -1.248994
1.362279 -1.247942
1.357381 -1.246890
1.352471 -1.245840
1.347548 -1.244790
1.342611 -1.243741
1.337662 -1.242693
1.332701 -1.241646
1.327726 -1.240599
1.322739 -1.239554
1.317738 -1.238510
1.312725 -1.237466
1.307700 -1.236424
1.302662 -1.235382
1.297611 -1.234341
1.292547 -1.233301
1.287471 -1.232263
1.282382 -1.231225
1.277280 -1.230188
1.272166 -1.229152
1.267040 -1.228117
1.261901 -1.227083
1.256749 -1.226050
1.251585 -1.225018
1.246408 -1.223987
1.241219 -1.222957
1.236018 -1.221928
1.230804 -1.220900
1.225578 -1.219873
1.220339 -1.218847
1.215088 -1.217822
1.209825 -1.216798
1.204549 -1.215775
1.199261 -1.214753
1.193961 -1.213732
1.188648 -1.212712
1.183323 -1.211693
1.177987 -1.210675
1.172637 -1.209659
1.167276 -1.208643
1.161903 -1.207628
1.156517 -1.206615
1.151120 -1.205603
1.145710 -1.204591
1.140288 -1.203581
1.134854 -1.202572
1.129409 -1.201564
1.123951 -1.200557
1.118481 -1.199551
1.112999 -1.198546
1.107506 -1.197542
1.102000 -1.196540
1.096483 -1.195538
1.090953 -1.194538
1.085412 -1.193539
1.079859 -1.192541
1.074295 -1.191544
1.068718 -1.190549
1.063130 -1.189554
1.057530 -1.188561
1.051918 -1.187568
1.046295 -1.186577
1.040660 -1.185587
1.035013 -1.184599
1.029355 -1.183611
1.023685 -1.182625
1.018003 -1.181640
1.012310 -1.180656
1.006606 -1.179673
1.000890 -1.178691
0.995162 -1.177711
0.989423 -1.176732
0.983673 -1.175754
0.977911 -1.174777
0.972138 -1.173802
0.966353 -1.172828
0.960557 -1.171855
0.954750 -1.170883
0.948931 -1.169913
0.943102 -1.168944
0.937261 -1.167976
0.931408 -1.167009
0.925545 -1.166044
0.919670 -1.165079
0.913784 -1.164117
0.907888 -1.163155
0.901980 -1.162195
0.896060 -1.161236
0.890130 -1.160278
0.884189 -1.159322
0.878237 -1.158367
0.872274 -1.157413
0.866300 -1.156460
0.860315 -1.155509
0.854319 -1.154559
0.848312 -1.153611
0.842294 -1.152664
0.836266 -1.151718
0.830226 -1.150773
0.824176 -1.149830
0.818115 -1.148889
0.812043 -1.147948
0.805961 -1.147009
0.799868 -1.146072
0.793764 -1.145135
0.787650 -1.144200
0.781525 -1.143267
0.775390 -1.142335
0.769243 -1.141404
0.763087 -1.140474
0.756920 -1.139547
0.750742 -1.138620
0.744554 -1.137695
0.738355 -1.136771
0.732146 -1.135849
0.725927 -1.134928
0.719697 -1.134008
0.713457 -1.133090
0.707207 -1.132174
0.700946 -1.131259
0.694676 -1.130345
0.688394 -1.129433
0.682103 -1.128522
0.675802 -1.127613
0.669490 -1.126705
0.663168 -1.125798
0.656836 -1.124893
0.650494 -1.123990
0.644142 -1.123088
0.637780 -1.122187
0.631408 -1.121288
0.625026 -1.120391
0.618634 -1.119495
0.612233 -1.118600
0.605821 -1.117707
0.599399 -1.116816
0.592968 -1.115926
0.586527 -1.115038
0.580076 -1.114151
0.573615 -1.113265
0.567144 -1.112382
0.560664 -1.111499
0.554174 -1.110618
0.547675 -1.109739
0.541166 -1.108862
0.534647 -1.107986
0.528119 -1.107111
0.521581 -1.106238
0.515033 -1.105367
0.508477 -1.104497
0.501910 -1.103629
0.495334 -1.102762
0.488749 -1.101897
0.482155 -1.101033
0.475551 -1.100172
0.468938 -1.099311
0.462315 -1.098453
0.455684 -1.097596
0.449043 -1.096740
0.442392 -1.095886
0.435733 -1.095034
0.429064 -1.094184
0.422387 -1.093335
0.415700 -1.092487
0.409004 -1.091642
0.402299 -1.090798
0.395585 -1.089955
0.388863 -1.089115
0.382131 -1.088276
0.375390 -1.087438
0.368640 -1.086603
0.361882 -1.085768
0.355115 -1.084936
0.348338 -1.084105
