# type = 1
# x0 = 0.1, y0 = 0, z0 = 0
# projection: horizontal = z, vertical = x
# z   x
1.186025 0.429035
1.191706 0.427634
1.197378 0.426235
1.203039 0.424836
1.208690 0.423439
1.214331 0.422043
1.219962 0.420648
1.225583 0.419254
1.231194 0.417862
1.236794 0.416471
1.242385 0.415081
1.247965 0.413692
1.253535 0.412305
1.259095 0.410919
1.264645 0.409534
1.270184 0.408150
1.275714 0.406768
1.281233 0.405386
1.286742 0.404007
1.292241 0.402628
1.297730 0.401251
1.303208 0.399875
1.308676 0.398500
1.314134 0.397127
1.319582 0.395755
1.325020 0.394384
1.330447 0.393015
1.335864 0.391646
1.341271 0.390280
1.346668 0.388914
1.352055 0.387550
1.357431 0.386188
1.362797 0.384826
1.368153 0.383466
1.373498 0.382108
1.378834 0.380751
1.384159 0.379395
1.389473 0.378040
1.394778 0.376687
1.400072 0.375335
1.405356 0.373985
1.410630 0.372636
1.415893 0.371289
1.421146 0.369943
1.426389 0.368598
1.431622 0.367255
1.436844 0.365913
1.442056 0.364573
1.447257 0.363234
1.452449 0.361896
1.457630 0.360560
1.462801 0.359226
1.467961 0.357893
1.473111 0.356561
1.478251 0.355231
1.483380 0.353902
1.488499 0.352575
1.493608 0.351250
1.498707 0.349925
1.503795 0.348603
1.508873 0.347282
1.513940 0.345962
1.518997 0.344644
1.524044 0.343327
1.529081 0.342012
1.534107 0.340698
1.539123 0.339386
1.544128 0.338076
1.549123 0.336767
1.554108 0.335459
1.559082 0.334154
1.564046 0.332849
1.569000 0.331546
1.573943 0.330245
1.578876 0.328946
1.583799 0.327648
1.588711 0.326351
1.593613 0.325056
1.598504 0.323763
1.603385 0.322471
1.608256 0.321181
1.613116 0.319893
1.617966 0.318606
1.622806 0.317321
1.627635 0.316037
1.632454 0.314755
1.637263 0.313475
1.642061 0.312196
1.646848 0.310919
1.651626 0.309644
1.656393 0.308370
1.661149 0.307098
1.665895 0.305828
1.670631 0.304559
1.675357 0.303292
1.680072 0.302026
1.684776 0.300763
1.689470 0.299500
1.694154 0.298240
1.698828 0.296981
1.703491 0.295724
1.708144 0.294469
1.712786 0.293216
1.717418 0.291964
1.722039 0.290714
1.726650 0.289465
1.731251 0.288218
1.735841 0.286974
1.740421 0.285730
1.744991 0.284489
1.749550 0.283249
1.754099 0.282011
1.758637 0.280775
1.763165 0.279540
1.767683 0.278308
1.772190 0.277077
1.776687 0.275848
1.781173 0.274620
1.785649 0.273395
1.790115 0.272171
1.794570 0.270949
1.799015 0.269728
1.803450 0.268510
1.807874 0.267293
1.812287 0.266079
1.816691 0.264865
1.821084 0.263654
1.825466 0.262445
1.829838 0.261237
1.834200 0.260032
1.838552 0.258828
1.842893 0.257626
1.847223 0.256425
1.851544 0.255227
1.855854 0.254031
1.860153 0.252836
1.864442 0.251643
1.868721 0.250452
1.872989 0.249263
1.877247 0.248076
1.881495 0.246891
1.885732 0.245707
1.889959 0.244526
1.894176 0.243346
1.898382 0.242168
1.902578 0.240992
1.906764 0.239818
1.910939 0.238646
1.915104 0.237476
1.919258 0.236308
1.923402 0.235142
1.927536 0.233977
1.931659 0.232815
1.935772 0.231654
1.939875 0.230496
1.943967 0.229339
1.948049 0.228184
1.952121 0.227032
1.956183 0.225881
1.960234 0.224732
1.964274 0.223585
1.968305 0.222440
1.972325 0.221297
1.976334 0.220156
1.980334 0.219017
1.984323 0.217880
1.988302 0.216745
1.992270 0.215612
1.996229 0.214481
2.000176 0.213352
2.004114 0.212225
2.008041 0.211100
2.011958 0.209977
2.015865 0.208856
2.019761 0.207737
2.023648 0.206620
2.027523 0.205505
2.031389 0.204392
2.035244 0.203281
2.039089 0.202172
2.042924 0.201065
2.046748 0.199960
2.050563 0.198857
2.054367 0.197757
2.058160 0.196658
2.061944 0.195561
2.065717 0.194467
2.069480 0.193374
2.073233 0.192284
2.076975 0.191196
2.080707 0.190110
2.084429 0.189025
2.088141 0.187943
2.091843 0.186863
2.095534 0.185785
2.099215 0.184710
2.102886 0.183636
2.106547 0.182564
2.110198 0.181495
2.113838 0.180427
2.117468 0.179362
2.121088 0.178299
2.124698 0.177238
2.128297 0.176179
2.131887 0.175122
2.135466 0.174067
2.139035 0.173015
2.142594 0.171965
2.146143 0.170916
2.149681 0.169870
2.153210 0.168826
2.156728 0.167785
2.160236 0.166745
2.163734 0.165707
2.167222 0.164672
2.170700 0.163639
2.174168 0.162608
2.177625 0.161579
2.181073 0.160553
2.184510 0.159528
2.187937 0.158506
2.191354 0.157486
2.194761 0.156468
2.198158 0.155452
2.201545 0.154439
2.204922 0.153428
2.208289 0.152418
2.211646 0.151412
2.214992 0.150407
2.218329 0.149405
2.221655 0.148404
2.224972 0.147406
2.228278 0.146411
2.231575 0.145417
2.234861 0.144426
2.238138 0.143437
2.241404 0.142450
2.244660 0.141465
2.247907 0.140483
2.251143 0.139503
2.254370 0.138525
2.257586 0.137549
2.260793 0.136576
2.263989 0.135605
2.267176 0.134636
2.270352 0.133669
2.273519 0.132705
2.276675 0.131743
2.279822 0.130783
2.282959 0.129826
2.286086 0.128871
2.289203 0.127918
2.292310 0.126967
2.295407 0.126019
2.298494 0.125073
2.301571 0.124129
2.304639 0.123188
2.307696 0.122249
2.310744 0.121312
2.313782 0.120378
2.316810 0.119445
2.319828 0.118515
2.322836 0.117588
2.325835 0.116663
2.328823 0.115740
2.331802 0.114819
2.334771 0.113901
2.337730 0.112985
2.340679 0.112072
2.343619 0.111160
2.346549 0.110252
2.349469 0.109345
2.352379 0.108441
2.355279 0.107539
2.358170 0.106640
2.361051 0.105743
2.363922 0.104848
2.366783 0.103955
2.369635 0.103065
2.372477 0.102178
2.375309 0.101292
2.378132 0.100410
2.380945 0.099529
2.383748 0.098651
2.386541 0.097775
2.389325 0.096902
2.392099 0.096031
2.394863 0.095162
2.397618 0.094296
2.400363 0.093432
2.403099 0.092571
2.405825 0.091712
2.408541 0.090855
2.411248 0.090001
2.413945 0.089149
2.416632 0.088300
2.419310 0.087453
2.421978 0.086609
2.424637 0.085766
2.427286 0.084927
2.429925 0.084090
2.432555 0.083255
2.435176 0.082422
2.437787 0.081592
2.440388 0.080765
2.442980 0.079940
2.445562 0.079117
2.448135 0.078297
2.450699 0.077479
2.453253 0.076664
2.455797 0.075851
2.458332 0.075041
2.460857 0.074233
2.463373 0.073428
2.465880 0.072625
2.468377 0.071824
2.470865 0.071026
2.473343 0.070230
2.475812 0.069437
2.478272 0.068647
2.480722 0.067859
2.483163 0.067073
2.485594 0.066290
2.488016 0.065509
2.490429 0.064731
2.492832 0.063955
2.495227 0.063182
2.497611 0.062411
2.499987 0.061643
2.502353 0.060877
2.504710 0.060114
2.507057 0.059353
2.509395 0.058595
2.511724 0.057839
2.514044 0.057086
2.516355 0.056335
2.518656 0.055587
2.520948 0.054841
2.523231 0.054098
2.525505 0.053358
2.527769 0.052620
2.530024 0.051884
2.532270 0.051151
2.534507 0.050421
2.536735 0.049693
2.538953 0.048967
2.541163 0.048244
2.543363 0.047524
2.545554 0.046806
2.547737 0.046091
2.549910 0.045378
2.552073 0.044668
2.554228 0.043960
2.556374 0.043255
2.558511 0.042553
2.560638 0.041853
2.562757 0.041156
2.564867 0.040461
2.566967 0.039769
2.569059 0.039079
2.571141 0.038392
2.573215 0.037707
2.575280 0.037025
2.577335 0.036346
2.579382 0.035669
2.581420 0.034995
2.583449 0.034323
2.585468 0.033654
2.587479 0.032988
2.589482 0.032324
2.591475 0.031662
2.593459 0.031004
2.595435 0.030348
2.597401 0.029694
2.599359 0.029043
2.601308 0.028395
2.603248 0.027749
2.605179 0.027106
2.607102 0.026465
2.609015 0.025827
2.610920 0.025192
2.612816 0.024559
2.614704 0.023929
2.616582 0.023302
2.618452 0.022677
2.620314 0.022055
2.622166 0.021435
2.624010 0.020818
2.625845 0.020204
2.627671 0.019592
2.629489 0.018983
2.631298 0.018377
2.633098 0.017773
2.634890 0.017171
2.636673 0.016573
2.638448 0.015977
2.640214 0.015384
2.641971 0.014793
2.643720 0.014205
2.645460 0.013620
2.647192 0.013037
2.648915 0.012457
2.650629 0.011879
2.652336 0.011305
2.654033 0.010732
2.655722 0.010163
2.657403 0.009596
2.659075 0.009032
2.660738 0.008470
2.662394 0.007912
2.664040 0.007355
2.665679 0.006802
2.667309 0.006251
2.668930 0.005703
2.670543 0.005157
2.672148 0.004614
2.673745 0.004074
2.675333 0.003537
2.676912 0.003002
2.678484 0.002470
2.680047 0.001940
2.681602 0.001414
2.683148 0.000889
2.684686 0.000368
2.686216 -0.000151
2.687738 -0.000667
2.689251 -0.001180
2.690757 -0.001691
2.692254 -0.002199
2.693742 -0.002704
2.695223 -0.003207
2.696695 -0.003707
2.698160 -0.004204
2.699616 -0.004698
2.701064 -0.005190
2.702504 -0.005679
2.703935 -0.006166
2.705359 -0.006649
2.706775 -0.007130
2.708182 -0.007609
2.709581 -0.008084
2.710973 -0.008557
2.712356 -0.009027
2.713731 -0.009495
2.715099 -0.009960
2.716458 -0.010422
2.717809 -0.010881
2.719152 -0.011337
2.720488 -0.011791
2.721815 -0.012243
2.723135 -0.012691
2.724446 -0.013137
2.725750 -0.013580
2.727046 -0.014020
2.728333 -0.014457
2.729613 -0.014892
2.730886 -0.015324
2.732150 -0.015754
2.733406 -0.016180
2.734655 -0.016604
2.735896 -0.017025
2.737129 -0.017444
2.738354 -0.017859
2.739572 -0.018272
2.740782 -0.018682
2.741984 -0.019090
2.743178 -0.019495
2.744365 -0.019897
2.745543 -0.020296
2.746715 -0.020692
2.747878 -0.021086
2.749034 -0.021477
2.750182 -0.021865
2.751323 -0.022251
2.752456 -0.022633
2.753581 -0.023013
2.754699 -0.023391
2.755810 -0.023765
2.756912 -0.024137
2.758007 -0.024506
2.759095 -0.024872
2.760175 -0.025235
2.761248 -0.025596
2.762313 -0.025954
2.763371 -0.026309
2.764421 -0.026661
2.765464 -0.027011
2.766499 -0.027358
2.767527 -0.027702
2.768547 -0.028043
2.769560 -0.028382
2.770566 -0.028718
2.771564 -0.029051
2.772555 -0.029381
2.773539 -0.029708
2.774515 -0.030033
2.775485 -0.030355
2.776446 -0.030674
2.777401 -0.030991
2.778348 -0.031304
2.779288 -0.031615
2.780221 -0.031923
2.781146 -0.032228
2.782064 -0.032531
2.782976 -0.032830
2.783880 -0.033127
2.784776 -0.033422
2.785666 -0.033713
2.786548 -0.034001
2.787424 -0.034287
2.788292 -0.034570
2.789153 -0.034850
2.790007 -0.035128
2.790854 -0.035402
2.791694 -0.035674
2.792527 -0.035943
2.793353 -0.036210
2.794172 -0.036473
2.794984 -0.036734
2.795789 -0.036991
2.796587 -0.037247
2.797378 -0.037499
2.798162 -0.037748
2.798940 -0.037995
2.799710 -0.038239
2.800473 -0.038480
2.801230 -0.038718
2.801980 -0.038954
2.802723 -0.039186
2.803459 -0.039416
2.804188 -0.039643
2.804910 -0.039867
2.805626 -0.040089
2.806335 -0.040308
2.807037 -0.040523
2.807732 -0.040736
2.808421 -0.040947
2.809103 -0.041154
2.809778 -0.041359
2.810447 -0.041561
2.811109 -0.041759
2.811764 -0.041956
2.812413 -0.042149
2.813055 -0.042340
2.813691 -0.042527
2.814320 -0.042712
2.814942 -0.042894
2.815558 -0.043074
2.816167 -0.043250
2.816770 -0.043424
2.817366 -0.043595
2.817956 -0.043763
2.818539 -0.043928
2.819116 -0.044090
2.819686 -0.044250
2.820250 -0.044407
2.820807 -0.044561
2.821358 -0.044712
2.821903 -0.044860
2.822442 -0.045005
2.822974 -0.045148
2.823499 -0.045288
2.824019 -0.045425
2.824532 -0.045559
2.825038 -0.045690
2.825539 -0.045819
2.826033 -0.045945
2.826521 -0.046068
2.827003 -0.046188
2.827478 -0.046305
2.827948 -0.046419
2.828411 -0.046531
2.828868 -0.046640
2.829319 -0.046745
2.829763 -0.046849
2.830202 -0.046949
2.830634 -0.047046
2.831061 -0.047141
2.831481 -0.047233
2.831895 -0.047322
2.832304 -0.047408
2.832706 -0.047491
2.833102 -0.047571
2.833492 -0.047649
2.833877 -0.047724
2.834255 -0.047796
2.834627 -0.047865
2.834994 -0.047931
2.835354 -0.047994
2.835709 -0.048055
2.836058 -0.048113
2.836401 -0.048168
2.836738 -0.048220
2.837069 -0.048269
2.837394 -0.048315
2.837714 -0.048359
2.838028 -0.048400
2.838336 -0.048438
2.838638 -0.048473
2.838935 -0.048505
2.839226 -0.048534
2.839511 -0.048561
2.839790 -0.048585
2.840064 -0.048605
2.840332 -0.048623
2.840595 -0.048639
2.840852 -0.048651
2.841103 -0.048660
2.841349 -0.048667
2.841589 -0.048671
2.841824 -0.048672
2.842053 -0.048670
2.842276 -0.048665
2.842494 -0.048658
2.842707 -0.048647
2.842914 -0.048634
2.843116 -0.048618
2.843312 -0.048599
2.843503 -0.048577
2.843688 -0.048553
2.843868 -0.048525
2.844043 -0.048495
2.844212 -0.048462
2.844376 -0.048426
2.844534 -0.048387
2.844688 -0.048345
2.844836 -0.048301
2.844979 -0.048254
2.845116 -0.048203
2.845248 -0.048150
2.845375 -0.048094
2.845497 -0.048036
2.845614 -0.047974
2.845725 -0.047910
2.845832 -0.047842
2.845933 -0.047772
2.846029 -0.047699
2.846120 -0.047623
2.846206 -0.047545
2.846287 -0.047463
2.846362 -0.047379
2.846433 -0.047292
2.846499 -0.047202
2.846559 -0.047109
2.846615 -0.047013
2.846666 -0.046914
2.846712 -0.046813
2.846753 -0.046709
2.846789 -0.046602
2.846820 -0.046492
2.846846 -0.046379
2.846867 -0.046263
2.846883 -0.046145
2.846895 -0.046023
2.846902 -0.045899
2.846904 -0.045772
2.846901 -0.045642
2.846894 -0.045509
2.846881 -0.045374
2.846864 -0.045235
2.846843 -0.045094
2.846816 -0.044950
2.846785 -0.044803
2.846749 -0.044653
2.846709 -0.044500
2.846664 -0.044345
2.846614 -0.044186
2.846560 -0.044025
2.846501 -0.043861
2.846438 -0.043694
2.846370 -0.043524
2.846297 -0.043352
2.846220 -0.043176
2.846139 -0.042998
2.846053 -0.042817
2.845963 -0.042633
2.845868 -0.042446
2.845768 -0.042256
2.845665 -0.042064
2.845557 -0.041869
2.845444 -0.041670
2.845328 -0.041469
2.845207 -0.041265
2.845081 -0.041059
2.844952 -0.040849
2.844818 -0.040637
2.844679 -0.040421
2.844537 -0.040203
2.844390 -0.039982
2.844239 -0.039758
2.844084 -0.039532
2.843925 -0.039302
2.843761 -0.039070
2.843594 -0.038835
2.843422 -0.038597
2.843246 -0.038356
2.843066 -0.038112
2.842882 -0.037865
2.842694 -0.037616
2.842502 -0.037364
2.842306 -0.037109
2.842106 -0.036851
2.841902 -0.036590
2.841694 -0.036326
2.841482 -0.036060
2.841266 -0.035791
2.841046 -0.035518
2.840822 -0.035243
2.840595 -0.034966
2.840363 -0.034685
2.840128 -0.034401
2.839889 -0.034115
2.839646 -0.033826
2.839399 -0.033534
2.839148 -0.033239
2.838894 -0.032941
2.838636 -0.032641
2.838374 -0.032337
2.838109 -0.032031
2.837840 -0.031722
2.837567 -0.031410
2.837291 -0.031095
2.837010 -0.030778
2.836727 -0.030457
2.836439 -0.030134
2.836149 -0.029808
2.835854 -0.029479
2.835556 -0.029147
2.835255 -0.028813
2.834950 -0.028475
2.834641 -0.028135
2.834329 -0.027792
2.834014 -0.027446
2.833695 -0.027097
2.833373 -0.026746
2.833047 -0.026391
2.832718 -0.026034
2.832386 -0.025674
2.832050 -0.025311
2.831711 -0.024945
2.831369 -0.024577
2.831023 -0.024205
2.830674 -0.023831
2.830322 -0.023454
2.829966 -0.023074
2.829608 -0.022691
2.829246 -0.022306
2.828881 -0.021917
2.828513 -0.021526
2.828141 -0.021132
2.827767 -0.020735
2.827389 -0.020335
2.827008 -0.019933
2.826625 -0.019527
2.826238 -0.019119
2.825848 -0.018708
2.825455 -0.018294
2.825059 -0.017878
2.824660 -0.017458
2.824258 -0.017036
2.823854 -0.016611
2.823446 -0.016183
2.823035 -0.015752
2.822622 -0.015318
2.822205 -0.014882
2.821786 -0.014442
2.821364 -0.014000
2.820939 -0.013555
2.820511 -0.013108
2.820081 -0.012657
2.819647 -0.012204
2.819211 -0.011748
2.818773 -0.011289
2.818331 -0.010827
2.817887 -0.010362
2.817440 -0.009895
2.816991 -0.009424
2.816538 -0.008951
2.816084 -0.008475
2.815626 -0.007997
2.815166 -0.007515
2.814704 -0.007031
2.814238 -0.006543
2.813771 -0.006053
2.813301 -0.005561
2.812828 -0.005065
2.812353 -0.004567
2.811875 -0.004065
2.811395 -0.003561
2.810913 -0.003054
2.810428 -0.002545
2.809941 -0.002032
2.809451 -0.001517
2.808959 -0.000999
2.808465 -0.000478
2.807968 0.000046
2.807469 0.000572
2.806968 0.001102
2.806465 0.001634
2.805959 0.002169
2.805451 0.002707
2.804941 0.003247
2.804429 0.003791
2.803914 0.004337
2.803397 0.004886
2.802879 0.005438
2.802358 0.005992
2.801835 0.006550
2.801310 0.007110
2.800783 0.007673
2.800254 0.008238
2.799722 0.008807
2.799189 0.009378
2.798654 0.009953
2.798117 0.010530
2.797578 0.011109
2.797037 0.011692
2.796494 0.012277
2.795949 0.012866
2.795403 0.013457
2.794854 0.014050
2.794304 0.014647
2.793752 0.015246
2.793198 0.015848
2.792642 0.016453
2.792084 0.017061
2.791525 0.017672
2.790964 0.018285
2.790401 0.018901
2.789837 0.019520
2.789271 0.020142
2.788703 0.020766
2.788134 0.021393
2.787563 0.022024
2.786990 0.022656
2.786416 0.023292
2.785840 0.023930
2.785263 0.024572
2.784684 0.025216
2.784104 0.025862
2.783522 0.026512
2.782939 0.027164
2.782354 0.027820
2.781768 0.028477
2.781181 0.029138
2.780592 0.029802
2.780001 0.030468
2.779410 0.031137
2.778817 0.031809
2.778222 0.032483
2.777627 0.033161
2.777030 0.033841
2.776432 0.034524
2.775832 0.035209
2.775231 0.035898
2.774630 0.036589
2.774026 0.037283
2.773422 0.037980
2.772817 0.038680
2.772210 0.039382
2.771603 0.040087
2.770994 0.040795
2.770384 0.041506
2.769773 0.042219
2.769161 0.042935
2.768548 0.043654
2.767934 0.044376
2.767319 0.045100
2.766703 0.045828
2.766086 0.046558
2.765468 0.047291
2.764850 0.048026
2.764230 0.048765
2.763609 0.049506
2.762988 0.050250
2.762366 0.050996
2.761743 0.051746
2.761119 0.052498
2.760494 0.053253
2.759869 0.054010
2.759243 0.054771
2.758616 0.055534
2.757988 0.056300
2.757360 0.057069
2.756731 0.057840
2.756101 0.058614
2.755471 0.059391
2.754840 0.060171
2.754209 0.060954
2.753577 0.061739
2.752944 0.062527
2.752311 0.063318
2.751677 0.064111
2.751043 0.064907
2.750408 0.065706
2.749773 0.066508
2.749137 0.067313
2.748501 0.068120
2.747865 0.068930
2.747228 0.069743
2.746591 0.070558
2.745953 0.071376
2.745315 0.072197
2.744677 0.073021
2.744038 0.073848
2.743399 0.074677
2.742760 0.075509
2.742121 0.076343
2.741481 0.077181
2.740841 0.078021
2.740201 0.078864
2.739561 0.079710
2.738921 0.080558
2.738280 0.081409
2.737640 0.082263
2.736999 0.083120
2.736358 0.083979
2.735717 0.084841
2.735076 0.085706
2.734435 0.086574
2.733794 0.087444
2.733153 0.088317
2.732513 0.089193
2.731872 0.090071
2.731231 0.090953
2.730590 0.091837
2.729950 0.092723
2.729309 0.093613
2.728669 0.094505
2.728029 0.095400
2.727389 0.096297
2.726749 0.097198
2.726109 0.098101
2.725470 0.099007
2.724831 0.099915
2.724192 0.100826
2.723553 0.101740
2.722915 0.102657
2.722277 0.103577
2.721640 0.104499
2.721002 0.105424
2.720365 0.106351
2.719729 0.107281
2.719093 0.108215
2.718457 0.109150
2.717822 0.110089
2.717188 0.111030
2.716553 0.111974
2.715920 0.112920
2.715287 0.113870
2.714654 0.114822
2.714022 0.115777
2.713391 0.116734
2.712760 0.117694
2.712130 0.118657
2.711500 0.119623
2.710871 0.120591
2.710243 0.121562
2.709615 0.122536
2.708988 0.123512
2.708362 0.124492
2.707737 0.125473
2.707112 0.126458
2.706489 0.127445
2.705866 0.128435
2.705243 0.129428
2.704622 0.130423
2.704002 0.131421
2.703382 0.132422
2.702763 0.133426
2.702146 0.134432
2.701529 0.135441
2.700913 0.136453
2.700298 0.137467
2.699684 0.138484
2.699071 0.139504
2.698459 0.140526
2.697848 0.141551
2.697239 0.142579
2.696630 0.143610
2.696022 0.144643
2.695416 0.145679
2.694811 0.146717
2.694206 0.147759
2.693603 0.148803
2.693002 0.149849
2.692401 0.150899
2.691802 0.151951
2.691203 0.153006
2.690607 0.154063
2.690011 0.155123
2.689417 0.156186
2.688824 0.157251
2.688232 0.158320
2.687642 0.159391
2.687053 0.160464
2.686466 0.161540
2.685880 0.162619
2.685295 0.163701
2.684712 0.164785
2.684130 0.165872
2.683550 0.166962
2.682971 0.168055
2.682394 0.169150
2.681818 0.170247
2.681244 0.171348
2.680672 0.172451
2.680101 0.173557
2.679531 0.174665
2.678964 0.175776
2.678398 0.176890
2.677833 0.178007
2.677271 0.179126
2.676710 0.180248
2.676150 0.181372
2.675593 0.182500
2.675037 0.183629
2.674483 0.184762
2.673931 0.185897
2.673381 0.187035
2.672832 0.188176
2.672286 0.189319
2.671741 0.190465
2.671198 0.191614
2.670657 0.192765
2.670118 0.193919
2.669581 0.195076
2.669046 0.196235
2.668513 0.197397
2.667981 0.198561
2.667452 0.199729
2.666925 0.200899
2.666400 0.202071
2.665877 0.203247
2.665356 0.204425
2.664838 0.205605
2.664321 0.206789
2.663806 0.207974
2.663294 0.209163
2.662784 0.210354
2.662276 0.211548
2.661770 0.212745
2.661267 0.213944
2.660766 0.215146
2.660267 0.216351
2.659770 0.217558
2.659276 0.218768
2.658784 0.219981
2.658294 0.221196
2.657806 0.222414
2.657322 0.223634
2.656839 0.224857
2.656359 0.226083
2.655881 0.227312
2.655406 0.228543
2.654933 0.229777
2.654463 0.231013
2.653995 0.232252
2.653530 0.233494
2.653067 0.234739
2.652607 0.235986
2.652150 0.237236
2.651695 0.238488
2.651242 0.239743
2.650793 0.241001
2.650346 0.242261
2.649901 0.243524
2.649460 0.244790
2.649021 0.246058
2.648585 0.247329
2.648151 0.248603
2.647720 0.249879
2.647292 0.251158
2.646867 0.252439
2.646445 0.253724
2.646025 0.255010
2.645609 0.256300
2.645195 0.257592
2.644784 0.258887
2.644376 0.260184
2.643971 0.261484
2.643569 0.262787
2.643170 0.264092
2.642774 0.265400
2.642381 0.266711
2.641991 0.268024
2.641604 0.269340
2.641220 0.270659
2.640839 0.271980
2.640461 0.273304
2.640086 0.274630
2.639714 0.275960
2.639346 0.277291
2.638980 0.278626
2.638618 0.279963
2.638259 0.281302
2.637904 0.282645
2.637551 0.283990
2.637202 0.285337
2.636856 0.286688
2.636513 0.288041
2.636174 0.289396
2.635837 0.290754
2.635505 0.292115
2.635175 0.293478
2.634849 0.294844
2.634527 0.296213
2.634207 0.297584
2.633892 0.298958
2.633579 0.300335
2.633270 0.301714
2.632965 0.303096
2.632663 0.304481
2.632365 0.305868
2.632070 0.307258
2.631779 0.308650
2.631491 0.310045
2.631207 0.311443
2.630926 0.312843
2.630649 0.314246
2.630376 0.315651
2.630107 0.317060
2.629841 0.318470
2.629579 0.319884
2.629320 0.321300
2.629065 0.322719
2.628814 0.324140
2.628567 0.325564
2.628324 0.326990
2.628084 0.328420
2.627848 0.329851
2.627616 0.331286
2.627388 0.332723
2.627164 0.334163
2.626943 0.335605
2.626727 0.337050
2.626514 0.338498
2.626306 0.339948
2.626101 0.341401
2.625901 0.342856
2.625704 0.344314
2.625511 0.345775
2.625323 0.347238
2.625138 0.348704
2.624958 0.350173
2.624782 0.351644
2.624609 0.353118
2.624441 0.354595
2.624277 0.356074
2.624117 0.357555
2.623962 0.359040
2.623810 0.360527
2.623663 0.362016
2.623520 0.363509
2.623381 0.365003
2.623247 0.366501
2.623116 0.368001
2.622991 0.369504
2.622869 0.371009
2.622752 0.372517
2.622639 0.374028
2.622530 0.375541
2.622426 0.377057
2.622326 0.378575
2.622231 0.380096
2.622140 0.381620
2.622054 0.383146
2.621972 0.384675
2.621894 0.386207
2.621821 0.387741
2.621753 0.389278
2.621689 0.390817
2.621630 0.392359
2.621575 0.393904
2.621525 0.395451
2.621479 0.397001
2.621438 0.398554
2.621402 0.400109
2.621371 0.401667
2.621344 0.403227
2.621322 0.404790
2.621304 0.406356
2.621291 0.407924
2.621283 0.409495
2.621280 0.411068
2.621282 0.412645
2.621288 0.414223
2.621300 0.415805
2.621316 0.417389
2.621337 0.418975
2.621362 0.420565
2.621393 0.422156
2.621429 0.423751
2.621469 0.425348
2.621515 0.426948
2.621565 0.428550
2.621621 0.430155
2.621681 0.431763
2.621747 0.433373
2.621817 0.434986
2.621893 0.436601
2.621974 0.438219
2.622059 0.439840
2.622150 0.441463
2.622246 0.443089
2.622347 0.444718
2.622453 0.446349
2.622565 0.447983
2.622681 0.449619
2.622803 0.451258
2.622930 0.452900
2.623063 0.454544
2.623200 0.456191
2.623343 0.457841
2.623491 0.459493
2.623645 0.461148
2.623803 0.462805
2.623967 0.464465
2.624137 0.466128
2.624312 0.467793
2.624492 0.469461
2.624678 0.471132
2.624869 0.472805
2.625065 0.474481
2.625267 0.476159
2.625475 0.477840
2.625688 0.479524
2.625906 0.481210
2.626131 0.482899
2.626360 0.484590
2.626595 0.486285
2.626836 0.487981
2.627082 0.489681
2.627334 0.491383
2.627592 0.493088
2.627855 0.494795
2.628124 0.496505
2.628399 0.498217
2.628679 0.499933
2.628966 0.501650
2.629257 0.503371
2.629555 0.505094
2.629858 0.506820
2.630168 0.508548
2.630482 0.510279
2.630803 0.512013
2.631130 0.513749
2.631462 0.515488
2.631801 0.517229
2.632145 0.518973
2.632495 0.520720
2.632851 0.522469
2.633214 0.524221
2.633582 0.525976
2.633956 0.527733
2.634336 0.529493
2.634722 0.531256
2.635114 0.533021
2.635512 0.534789
2.635916 0.536559
2.636326 0.538332
2.636743 0.540108
2.637165 0.541886
2.637594 0.543667
2.638029 0.545451
2.638470 0.547237
2.638917 0.549026
2.639370 0.550818
2.639830 0.552612
2.640295 0.554409
2.640767 0.556208
2.641246 0.558011
2.641730 0.559815
2.642221 0.561623
2.642718 0.563433
2.643222 0.565245
2.643732 0.567061
2.644248 0.568879
2.644771 0.570699
2.645300 0.572523
2.645835 0.574349
2.646377 0.576177
2.646926 0.578008
2.647480 0.579842
2.648042 0.581679
2.648610 0.583518
2.649184 0.585360
2.649765 0.587204
2.650352 0.589051
2.650946 0.590901
2.651547 0.592753
2.652154 0.594608
2.652768 0.596466
2.653389 0.598326
2.654016 0.600189
2.654650 0.602055
2.655290 0.603923
2.655938 0.605794
2.656591 0.607668
2.657252 0.609544
2.657920 0.611423
2.658594 0.613305
2.659275 0.615189
2.659963 0.617076
2.660657 0.618965
2.661359 0.620858
2.662067 0.622753
2.662783 0.624650
2.663505 0.626550
2.664234 0.628453
2.664970 0.630359
2.665713 0.632267
2.666462 0.634178
2.667219 0.636091
2.667983 0.638008
2.668754 0.639926
2.669532 0.641848
2.670317 0.643772
2.671109 0.645699
2.671908 0.647629
2.672714 0.649561
2.673527 0.651496
2.674348 0.653433
2.675175 0.655374
2.676010 0.657317
2.676852 0.659262
2.677701 0.661210
2.678557 0.663161
2.679420 0.665115
2.680291 0.667071
2.681169 0.669030
2.682054 0.670992
2.682947 0.672956
2.683847 0.674923
2.684754 0.676893
2.685668 0.678866
2.686590 0.680841
2.687519 0.682818
2.688456 0.684799
2.689400 0.686782
2.690352 0.688768
2.691310 0.690756
2.692277 0.692748
2.693251 0.694742
2.694232 0.696738
2.695221 0.698738
2.696217 0.700740
2.697221 0.702744
2.698233 0.704752
2.699252 0.706762
2.700278 0.708775
2.701312 0.710790
2.702354 0.712808
2.703404 0.714829
2.704461 0.716853
2.705526 0.718879
2.706598 0.720908
