# Joukowski airfoil case 9
# a = 1, xi0 = -0.1, eta0 = 0.3, r = 1.14018
# x   y   x/a   y/a
1.778283 0.109481 1.778283 0.109481
1.788086 0.105230 1.788086 0.105230
1.797647 0.101038 1.797647 0.101038
1.806968 0.096909 1.806968 0.096909
1.816050 0.092844 1.816050 0.092844
1.824894 0.088846 1.824894 0.088846
1.833501 0.084917 1.833501 0.084917
1.841872 0.081058 1.841872 0.081058
1.850009 0.077272 1.850009 0.077272
1.857912 0.073561 1.857912 0.073561
1.865582 0.069926 1.865582 0.069926
1.873022 0.066370 1.873022 0.066370
1.880232 0.062893 1.880232 0.062893
1.887214 0.059498 1.887214 0.059498
1.893969 0.056186 1.893969 0.056186
1.900499 0.052959 1.900499 0.052959
1.906804 0.049818 1.906804 0.049818
1.912888 0.046764 1.912888 0.046764
1.918750 0.043799 1.918750 0.043799
1.924393 0.040923 1.924393 0.040923
1.929818 0.038139 1.929818 0.038139
1.935027 0.035447 1.935027 0.035447
1.940022 0.032849 1.940022 0.032849
1.944803 0.030344 1.944803 0.030344
1.949373 0.027935 1.949373 0.027935
1.953733 0.025621 1.953733 0.025621
1.957885 0.023405 1.957885 0.023405
1.961831 0.021286 1.961831 0.021286
1.965571 0.019265 1.965571 0.019265
1.969109 0.017343 1.969109 0.017343
1.972445 0.015520 1.972445 0.015520
1.975582 0.013797 1.975582 0.013797
1.978520 0.012174 1.978520 0.012174
1.981263 0.010652 1.981263 0.010652
1.983810 0.009231 1.983810 0.009231
1.986165 0.007911 1.986165 0.007911
1.988328 0.006693 1.988328 0.006693
1.990301 0.005576 1.990301 0.005576
1.992087 0.004562 1.992087 0.004562
1.993687 0.003649 1.993687 0.003649
1.995102 0.002838 1.995102 0.002838
1.996334 0.002130 1.996334 0.002130
1.997385 0.001523 1.997385 0.001523
1.998256 0.001018 1.998256 0.001018
1.998950 0.000614 1.998950 0.000614
1.999467 0.000312 1.999467 0.000312
1.999810 0.000112 1.999810 0.000112
1.999980 0.000012 1.999980 0.000012
1.999978 0.000013 1.999978 0.000013
1.999806 0.000114 1.999806 0.000114
1.999467 0.000316 1.999467 0.000316
1.998961 0.000617 1.998961 0.000617
1.998289 0.001017 1.998289 0.001017
1.997455 0.001515 1.997455 0.001515
1.996458 0.002112 1.996458 0.002112
1.995301 0.002806 1.995301 0.002806
1.993985 0.003597 1.993985 0.003597
1.992512 0.004485 1.992512 0.004485
1.990882 0.005468 1.990882 0.005468
1.989099 0.006546 1.989099 0.006546
1.987162 0.007719 1.987162 0.007719
1.985074 0.008985 1.985074 0.008985
1.982836 0.010344 1.982836 0.010344
1.980449 0.011795 1.980449 0.011795
1.977915 0.013337 1.977915 0.013337
1.975235 0.014970 1.975235 0.014970
1.972410 0.016693 1.972410 0.016693
1.969442 0.018504 1.969442 0.018504
1.966333 0.020403 1.966333 0.020403
1.963083 0.022389 1.963083 0.022389
1.959694 0.024461 1.959694 0.024461
1.956167 0.026618 1.956167 0.026618
1.952503 0.028860 1.952503 0.028860
1.948704 0.031184 1.948704 0.031184
1.944771 0.033591 1.944771 0.033591
1.940706 0.036079 1.940706 0.036079
1.936508 0.038647 1.936508 0.038647
1.932181 0.041294 1.932181 0.041294
1.927724 0.044020 1.927724 0.044020
