# Joukowski airfoil case 1
# a = 1, xi0 = 0, eta0 = 0.1, r = 1.00499
# x   y   x/a   y/a
1.801391 0.038058 1.801391 0.038058
1.809216 0.036636 1.809216 0.036636
1.816885 0.035237 1.816885 0.035237
1.824397 0.033860 1.824397 0.033860
1.831752 0.032507 1.831752 0.032507
1.838949 0.031176 1.838949 0.031176
1.845990 0.029870 1.845990 0.029870
1.852872 0.028588 1.852872 0.028588
1.859597 0.027331 1.859597 0.027331
1.866165 0.026098 1.866165 0.026098
1.872574 0.024891 1.872574 0.024891
1.878825 0.023710 1.878825 0.023710
1.884919 0.022554 1.884919 0.022554
1.890854 0.021425 1.890854 0.021425
1.896631 0.020322 1.896631 0.020322
1.902250 0.019246 1.902250 0.019246
1.907710 0.018198 1.907710 0.018198
1.913012 0.017176 1.913012 0.017176
1.918157 0.016182 1.918157 0.016182
1.923143 0.015217 1.923143 0.015217
1.927970 0.014279 1.927970 0.014279
1.932640 0.013370 1.932640 0.013370
1.937152 0.012489 1.937152 0.012489
1.941505 0.011637 1.941505 0.011637
1.945701 0.010815 1.945701 0.010815
1.949739 0.010021 1.949739 0.010021
1.953620 0.009257 1.953620 0.009257
1.957343 0.008522 1.957343 0.008522
1.960908 0.007817 1.960908 0.007817
1.964317 0.007142 1.964317 0.007142
1.967568 0.006497 1.967568 0.006497
1.970663 0.005882 1.970663 0.005882
1.973600 0.005297 1.973600 0.005297
1.976382 0.004742 1.976382 0.004742
1.979007 0.004218 1.979007 0.004218
1.981476 0.003724 1.981476 0.003724
1.983789 0.003261 1.983789 0.003261
1.985947 0.002829 1.985947 0.002829
1.987949 0.002427 1.987949 0.002427
1.989797 0.002056 1.989797 0.002056
1.991489 0.001715 1.991489 0.001715
1.993028 0.001406 1.993028 0.001406
1.994412 0.001127 1.994412 0.001127
1.995642 0.000879 1.995642 0.000879
1.996719 0.000662 1.996719 0.000662
1.997642 0.000476 1.997642 0.000476
1.998413 0.000320 1.998413 0.000320
1.999031 0.000196 1.999031 0.000196
1.999498 0.000102 1.999498 0.000102
1.999812 0.000038 1.999812 0.000038
1.999975 0.000005 1.999975 0.000005
1.999987 0.000003 1.999987 0.000003
1.999848 0.000031 1.999848 0.000031
1.999559 0.000089 1.999559 0.000089
1.999120 0.000178 1.999120 0.000178
1.998532 0.000296 1.998532 0.000296
1.997795 0.000445 1.997795 0.000445
1.996909 0.000624 1.996909 0.000624
1.995876 0.000832 1.995876 0.000832
1.994694 0.001070 1.994694 0.001070
1.993366 0.001338 1.993366 0.001338
1.991891 0.001635 1.991891 0.001635
1.990269 0.001961 1.990269 0.001961
