# Joukowski airfoil case 8
# a = 1, xi0 = -0.1, eta0 = 0.2, r = 1.11803
# x   y   x/a   y/a
1.712488 0.084579 1.712488 0.084579
1.723232 0.081956 1.723232 0.081956
1.733769 0.079349 1.733769 0.079349
1.744099 0.076761 1.744099 0.076761
1.754222 0.074192 1.754222 0.074192
1.764137 0.071645 1.764137 0.071645
1.773844 0.069120 1.773844 0.069120
1.783342 0.066620 1.783342 0.066620
1.792632 0.064146 1.792632 0.064146
1.801714 0.061700 1.801714 0.061700
1.810587 0.059283 1.810587 0.059283
1.819251 0.056897 1.819251 0.056897
1.827706 0.054543 1.827706 0.054543
1.835953 0.052223 1.835953 0.052223
1.843992 0.049937 1.843992 0.049937
1.851822 0.047689 1.851822 0.047689
1.859444 0.045478 1.859444 0.045478
1.866858 0.043306 1.866858 0.043306
1.874064 0.041175 1.874064 0.041175
1.881063 0.039086 1.881063 0.039086
1.887854 0.037040 1.887854 0.037040
1.894439 0.035038 1.894439 0.035038
1.900818 0.033081 1.900818 0.033081
1.906991 0.031172 1.906991 0.031172
1.912959 0.029310 1.912959 0.029310
1.918722 0.027497 1.918722 0.027497
1.924280 0.025734 1.924280 0.025734
1.929635 0.024022 1.929635 0.024022
1.934786 0.022362 1.934786 0.022362
1.939735 0.020756 1.939735 0.020756
1.944482 0.019203 1.944482 0.019203
1.949028 0.017705 1.949028 0.017705
1.953374 0.016263 1.953374 0.016263
1.957520 0.014877 1.957520 0.014877
1.961467 0.013549 1.961467 0.013549
1.965216 0.012279 1.965216 0.012279
1.968767 0.011068 1.968767 0.011068
1.972122 0.009917 1.972122 0.009917
1.975281 0.008826 1.975281 0.008826
1.978246 0.007796 1.978246 0.007796
1.981016 0.006828 1.981016 0.006828
1.983594 0.005922 1.983594 0.005922
1.985979 0.005078 1.985979 0.005078
1.988174 0.004298 1.988174 0.004298
1.990178 0.003581 1.990178 0.003581
1.991993 0.002929 1.991993 0.002929
1.993620 0.002341 1.993620 0.002341
1.995060 0.001819 1.995060 0.001819
1.996314 0.001361 1.996314 0.001361
1.997383 0.000970 1.997383 0.000970
1.998267 0.000644 1.998267 0.000644
1.998969 0.000384 1.998969 0.000384
1.999488 0.000191 1.999488 0.000191
1.999827 0.000065 1.999827 0.000065
1.999986 0.000005 1.999986 0.000005
1.999967 0.000012 1.999967 0.000012
1.999770 0.000087 1.999770 0.000087
1.999396 0.000228 1.999396 0.000228
1.998848 0.000437 1.998848 0.000437
1.998125 0.000713 1.998125 0.000713
1.997229 0.001057 1.997229 0.001057
1.996161 0.001467 1.996161 0.001467
1.994923 0.001945 1.994923 0.001945
1.993515 0.002490 1.993515 0.002490
1.991938 0.003101 1.991938 0.003101
1.990195 0.003780 1.990195 0.003780
1.988285 0.004525 1.988285 0.004525
1.986210 0.005337 1.986210 0.005337
1.983972 0.006215 1.983972 0.006215
1.981571 0.007159 1.981571 0.007159
1.979008 0.008169 1.979008 0.008169
1.976286 0.009244 1.976286 0.009244
1.973404 0.010385 1.973404 0.010385
1.970365 0.011590 1.970365 0.011590
1.967168 0.012860 1.967168 0.012860
1.963817 0.014194 1.963817 0.014194
