# Joukowski airfoil case 2
# a = 1, xi0 = 0, eta0 = 0.2, r = 1.0198
# x   y   x/a   y/a
1.859246 0.056254 1.859246 0.056254
1.866010 0.053659 1.866010 0.053659
1.872599 0.051121 1.872599 0.051121
1.879014 0.048640 1.879014 0.048640
1.885255 0.046216 1.885255 0.046216
1.891323 0.043852 1.891323 0.043852
1.897218 0.041546 1.897218 0.041546
1.902941 0.039299 1.902941 0.039299
1.908492 0.037112 1.908492 0.037112
1.913873 0.034986 1.913873 0.034986
1.919083 0.032920 1.919083 0.032920
1.924124 0.030916 1.924124 0.030916
1.928996 0.028973 1.928996 0.028973
1.933699 0.027091 1.933699 0.027091
1.938234 0.025272 1.938234 0.025272
1.942603 0.023515 1.942603 0.023515
1.946805 0.021820 1.946805 0.021820
1.950841 0.020189 1.950841 0.020189
1.954712 0.018620 1.954712 0.018620
1.958419 0.017115 1.958419 0.017115
1.961963 0.015673 1.961963 0.015673
1.965343 0.014294 1.965343 0.014294
1.968561 0.012979 1.968561 0.012979
1.971618 0.011728 1.971618 0.011728
1.974514 0.010540 1.974514 0.010540
1.977249 0.009416 1.977249 0.009416
1.979826 0.008356 1.979826 0.008356
1.982244 0.007360 1.982244 0.007360
1.984504 0.006427 1.984504 0.006427
1.986607 0.005559 1.986607 0.005559
1.988553 0.004753 1.988553 0.004753
1.990344 0.004012 1.990344 0.004012
1.991980 0.003334 1.991980 0.003334
1.993462 0.002719 1.993462 0.002719
1.994791 0.002167 1.994791 0.002167
1.995967 0.001679 1.995967 0.001679
1.996991 0.001253 1.996991 0.001253
1.997864 0.000889 1.997864 0.000889
1.998587 0.000589 1.998587 0.000589
1.999160 0.000350 1.999160 0.000350
1.999584 0.000173 1.999584 0.000173
1.999860 0.000058 1.999860 0.000058
1.999989 0.000004 1.999989 0.000004
1.999972 0.000012 1.999972 0.000012
1.999809 0.000080 1.999809 0.000080
1.999501 0.000208 1.999501 0.000208
1.999048 0.000397 1.999048 0.000397
1.998452 0.000645 1.998452 0.000645
1.997714 0.000952 1.997714 0.000952
1.996833 0.001318 1.996833 0.001318
1.995812 0.001743 1.995812 0.001743
1.994650 0.002226 1.994650 0.002226
1.993348 0.002766 1.993348 0.002766
1.991908 0.003364 1.991908 0.003364
1.990329 0.004018 1.990329 0.004018
1.988613 0.004729 1.988613 0.004729
1.986761 0.005495 1.986761 0.005495
1.984772 0.006317 1.984772 0.006317
1.982649 0.007193 1.982649 0.007193
1.980391 0.008123 1.980391 0.008123
1.978000 0.009108 1.978000 0.009108
1.975476 0.010145 1.975476 0.010145
1.972820 0.011235 1.972820 0.011235
1.970032 0.012377 1.970032 0.012377
1.967115 0.013570 1.967115 0.013570
1.964067 0.014815 1.964067 0.014815
